# Time-averaged data for fix fb
# TimeStep Number-of-rows
# Row c_pB[1] c_pB[2] c_pB[3] c_pB[4] c_pB[5] c_pB[6] c_pB[7] c_pB[8]
0 360
139 13.85 0.75 0.70873 0.678949 0.637698 -0.643509 -0.799569 -0.779109
140 13.95 0.685 0.664932 0.586057 0.67234 -0.324759 -0.603399 -0.652972
141 14.05 0.715 0.70646 0.701084 0.724104 -0.249954 -0.461738 -0.658201
142 14.15 0.87 0.847361 0.685339 0.616167 -0.767342 -0.559453 -0.745111
143 14.25 0.81 0.761306 0.706322 0.652476 -0.397182 -0.673578 -0.69113
144 14.35 0.7 0.616727 0.571941 0.424181 -0.439728 -0.532565 -0.664279
145 14.45 0.73 0.50739 0.725843 0.594808 -0.580449 -0.433213 -0.734773
146 14.55 0.785 0.603686 0.598188 0.614963 -0.70439 -0.609446 -0.720124
147 14.65 0.83 0.661732 0.664267 0.738396 -0.660427 -0.810456 -0.648648
148 14.75 0.77 0.719253 0.624581 0.618999 -1.22155 -1.01394 -0.761689
149 14.85 0.705 0.512472 0.796876 0.55882 -1.17065 -1.00658 -0.882397
150 14.95 0.72 0.525954 0.55164 0.569336 -1.08294 -1.17259 -0.835434
151 15.05 0.75 0.68928 0.740927 0.751724 -0.887575 -0.812028 -0.878217
152 15.15 0.705 0.513703 0.684734 0.73308 -0.919433 -0.774172 -0.875902
153 15.25 0.81 0.695493 0.669395 0.637027 -0.841226 -1.13068 -0.885762
154 15.35 0.74 0.709512 0.473588 0.478279 -0.563485 -0.696011 -0.886417
155 15.45 0.83 0.737093 0.737717 0.720248 -0.406937 -0.81007 -0.991367
156 15.55 0.725 0.802929 0.674948 0.54902 -1.1301 -0.817535 -1.042
157 15.65 0.665 0.610915 0.518729 0.387406 -0.951371 -0.991209 -1.05278
158 15.75 0.78 0.535788 0.628774 0.663015 -0.496222 -0.623901 -0.855448
159 15.85 0.8 0.710703 0.646685 0.83531 -0.350528 -0.855766 -0.814035
160 15.95 0.76 0.735964 0.644951 0.732099 -0.767913 -0.932547 -0.791003
161 16.05 0.8 0.742825 0.753337 0.685446 -0.968285 -1.16987 -0.758781
162 16.15 0.71 0.665919 0.59476 0.544419 -1.32945 -1.15435 -0.728882
163 16.25 0.705 0.632334 0.750694 0.702233 -0.903021 -1.36717 -0.699068
164 16.35 0.715 0.636428 0.59362 0.623421 -0.611775 -0.825618 -0.724718
165 16.45 0.825 0.754464 0.767236 0.717255 -0.391972 -1.0917 -0.772068
166 16.55 0.725 0.54304 0.656642 0.611068 -0.508784 -1.16239 -0.650826
167 16.65 0.785 0.664082 0.70188 0.627307 -0.803736 -1.23714 -0.623708
168 16.75 0.715 0.644124 0.652928 0.619225 -1.08567 -0.9132 -0.729067
169 16.85 0.71 0.559131 0.649739 0.509046 -0.415138 -0.889727 -0.796597
170 16.95 0.74 0.593538 0.664706 0.683268 -0.326599 -0.983709 -0.688164
171 17.05 0.81 0.658314 0.701516 0.660366 -0.97002 -0.241388 -0.668104
172 17.15 0.73 0.49873 0.525909 0.696983 -0.76003 -0.685983 -0.605606
173 17.25 0.79 0.68811 0.657821 0.610416 -1.0744 -1.08057 -0.655744
174 17.35 0.745 0.525568 0.860357 0.722573 -0.870562 -0.75097 -0.665913
175 17.45 0.775 0.525764 0.626091 0.646848 -1.10357 -0.785297 -0.648897
176 17.55 0.795 0.612982 0.725371 0.710193 -0.639392 -0.885134 -0.590159
177 17.65 0.7 0.600094 0.613884 0.666445 -0.829042 -0.575618 -0.658707
178 17.75 0.805 0.672303 0.770907 0.585342 -0.424548 -0.0160006 -0.686556
179 17.85 0.81 0.658018 0.591213 0.711889 -0.636933 -0.883679 -0.694345
180 17.95 0.715 0.672409 0.694194 0.515099 -0.150148 -0.865592 -0.831527
181 18.05 0.73 0.585208 0.604894 0.618998 -1.14374 -1.51122 -0.930625
182 18.15 0.72 0.644283 0.784281 0.558936 -0.838239 -1.32965 -0.926923
183 18.25 0.795 0.734441 0.664505 0.655637 -1.26477 -1.56944 -0.978355
184 18.35 0.75 0.553648 0.656016 0.562155 -1.3787 -1.37199 -0.995663
185 18.45 0.68 0.63698 0.637686 0.669515 -1.13805 -0.941366 -1.02753
186 18.55 0.76 0.635263 0.684505 0.531957 -1.04401 -0.920082 -0.932344
187 18.65 0.73 0.758637 0.587955 0.618893 -1.11614 -0.640469 -0.688428
188 18.75 0.765 0.673177 0.663019 0.557573 -0.789388 -0.533051 -0.605877
189 18.85 0.85 0.819981 0.677094 0.798159 -1.15441 -0.741547 -0.511212
190 18.95 0.795 0.703364 0.795411 0.579176 -1.11869 -0.525481 -0.584285
191 19.05 0.775 0.608777 0.648194 0.764219 -0.82034 -0.484413 -0.569282
192 19.15 0.665 0.572027 0.752289 0.654816 -1.03054 -0.590228 -0.63975
193 19.25 0.785 0.633367 0.558892 0.538169 -1.09146 -0.970171 -0.700824
194 19.35 0.8 0.697013 0.719637 0.568476 -0.559929 -1.35998 -0.794871
195 19.45 0.69 0.557781 0.571582 0.604001 -0.310283 -0.680843 -0.909982
196 19.55 0.67 0.598281 0.720306 0.47198 -0.9992 -1.37798 -1.14387
197 19.65 0.775 0.754748 0.593759 0.657213 -0.975907 -1.11923 -1.27919
198 19.75 0.82 0.72851 0.680326 0.612152 -1.12728 -1.44867 -1.26373
199 19.85 0.75 0.534465 0.601901 0.689468 -1.11549 -1.22072 -1.35342
200 19.95 0.68 0.703832 0.523095 0.60178 -0.937831 -0.97975 -1.31522
201 20.05 0.745 0.570184 0.476645 0.571082 -0.502762 -0.71891 -1.23041
202 20.15 0.795 0.600655 0.698874 0.750341 -0.636802 -1.09439 -1.11794
203 20.25 0.75 0.577532 0.733574 0.498236 -0.691426 -1.16319 -1.00038
204 20.35 0.77 0.515452 0.720308 0.770769 -0.698935 -0.94079 -0.896978
205 20.45 0.745 0.698415 0.513399 0.673351 -0.57502 -0.887088 -0.759166
206 20.55 0.71 0.524984 0.635867 0.634504 -0.947768 -0.943339 -0.67788
207 20.65 0.805 0.906001 0.743739 0.817059 -0.294994 -1.06642 -0.739206
208 20.75 0.775 0.569111 0.759895 0.659751 -0.957564 -1.15698 -0.693824
209 20.85 0.72 0.649448 0.700988 0.603301 -1.06325 -1.08653 -0.726701
210 20.95 0.76 0.701014 0.653452 0.621688 -0.971837 -0.768788 -0.701178
211 21.05 0.735 0.575121 0.680669 0.572401 -0.690517 -0.531679 -0.620022
212 21.15 0.75 0.668629 0.514694 0.683809 -0.461199 -0.358402 -0.561971
213 21.25 0.685 0.557068 0.480612 0.459024 -0.86349 -0.528077 -0.516304
214 21.35 0.855 0.707815 0.757344 0.692136 -0.258596 -0.633857 -0.587434
215 21.45 0.77 0.777778 0.691667 0.67493 -0.965281 -0.866663 -0.627139
216 21.55 0.79 0.681733 0.735641 0.569599 -0.954138 -0.576308 -0.644254
217 21.65 0.75 0.689593 0.598639 0.544195 -1.27258 -0.907083 -0.710807
218 21.75 0.76 0.677554 0.6576 0.661776 -0.73341 -0.939647 -0.674538
219 21.85 0.68 0.69132 0.503723 0.510688 -0.660161 -0.788722 -0.737666
220 21.95 0.76 0.627396 0.670663 0.60662 -1.07078 -1.45981 -0.775494
221 22.05 0.71 0.457084 0.636178 0.651847 -1.05557 -1.02106 -0.856694
222 22.15 0.785 0.699211 0.633849 0.7139 -0.782133 -0.584896 -0.925478
223 22.25 0.76 0.571824 0.576275 0.599048 -0.192085 -0.841501 -0.936891
224 22.35 0.735 0.760893 0.63327 0.615627 -0.971659 -0.909779 -0.93612
225 22.45 0.745 0.536731 0.574553 0.690907 -0.949018 -0.805391 -0.943345
226 22.55 0.72 0.617052 0.667127 0.6271 -0.600328 -1.02163 -1.02253
227 22.65 0.795 0.653299 0.701664 0.59791 -1.13933 -1.65179 -1.06534
228 22.75 0.715 0.651687 0.623756 0.637201 -1.10049 -1.532 -1.07467
229 22.85 0.78 0.685983 0.806558 0.622027 -0.864481 -0.965325 -1.04649
230 22.95 0.7 0.597578 0.634299 0.702647 -0.412029 -1.14723 -1.04921
231 23.05 0.725 0.64264 0.489615 0.543499 -0.368771 -0.697382 -0.958901
232 23.15 0.745 0.587534 0.64418 0.656629 -1.28828 -0.91936 -1.01342
233 23.25 0.755 0.772405 0.721096 0.5719 -0.935652 -0.698786 -0.998597
234 23.35 0.83 0.761875 0.629465 0.786587 -0.538121 -1.23244 -0.999255
235 23.45 0.655 0.532913 0.503683 0.644075 -0.505874 -1.09488 -0.9595
236 23.55 0.79 0.591279 0.788223 0.791955 -1.13568 -1.23251 -0.930173
237 23.65 0.66 0.639223 0.666974 0.607165 -1.33957 -0.921732 -0.917288
238 23.75 0.685 0.615256 0.739556 0.486706 -1.4868 -1.0391 -0.931053
239 23.85 0.815 0.536903 0.647524 0.581517 -1.55033 -1.27676 -0.899968
240 23.95 0.745 0.66403 0.653864 0.600421 -1.21446 -0.851088 -0.85079
241 24.05 0.745 0.718897 0.75099 0.614354 -0.732371 -1.15405 -0.734566
242 24.15 0.695 0.567739 0.588378 0.633047 -0.616888 -0.828452 -0.696826
243 24.25 0.695 0.637315 0.627224 0.818614 -1.13971 -0.818667 -0.67932
244 24.35 0.83 0.714562 0.701963 0.622793 -0.668274 -0.276945 -0.58625
245 24.45 0.665 0.430625 0.587976 0.755252 -0.854954 -0.521121 -0.559636
246 24.55 0.665 0.504578 0.558084 0.497154 -1.25136 -1.21579 -0.574087
247 24.65 0.685 0.56796 0.492053 0.601173 -0.986714 -0.863923 -0.59077
248 24.75 0.725 0.603625 0.599801 0.610047 -1.19061 -0.674551 -0.623259
249 24.85 0.76 0.616102 0.618685 0.841566 -1.26835 -1.04476 -0.633652
250 24.95 0.655 0.454335 0.479783 0.595904 -1.27243 -1.37959 -0.534218
251 25.05 0.75 0.655488 0.731433 0.557261 -1.08142 -0.924543 -0.489279
252 25.15 0.64 0.455501 0.540154 0.552116 -1.08937 -0.629522 -0.447727
253 25.25 0.61 0.579028 0.459981 0.470489 -1.02525 -0.722157 -0.481459
254 25.35 0.655 0.577754 0.564878 0.528596 -0.986399 -0.819693 -0.472976
255 25.45 0.605 0.509206 0.466677 0.400367 -0.724314 -0.623309 -0.418921
256 25.55 0.505 0.3824 0.397489 0.45447 -0.98822 -0.734879 -0.338211
257 25.65 0.585 0.314133 0.493548 0.394867 -0.957777 -0.661549 -0.296147
258 25.75 0.65 0.512781 0.609245 0.5164 -0.806183 -0.839649 -0.313589
259 25.85 0.54 0.453646 0.424268 0.429406 -0.570137 -0.543442 -0.306559
260 25.95 0.5 0.429607 0.441372 0.400239 -0.738462 -0.72961 -0.278995
261 26.05 0.475 0.373661 0.431906 0.392307 -0.838139 -0.561176 -0.303986
262 26.15 0.465 0.46671 0.394074 0.33991 -0.74875 -0.64933 -0.262534
263 26.25 0.365 0.316118 0.318752 0.312561 -0.427655 -0.582127 -0.190382
264 26.35 0.29 0.254164 0.27782 0.32331 -0.29808 -0.504581 -0.155852
265 26.45 0.395 0.387007 0.472042 0.273564 -0.0690941 -0.599871 -0.0925023
266 26.55 0.27 0.187689 0.184704 0.203805 -0.362174 -0.432179 -0.104328
267 26.65 0.25 0.203907 0.191353 0.198218 -0.366292 -0.424683 -0.12068
268 26.75 0.17 0.198076 0.138446 0.148924 -0.34718 -0.322448 -0.107715
269 26.85 0.175 0.101019 0.157786 0.19467 -0.269717 -0.176272 -0.102782
270 26.95 0.2 0.090894 0.142217 0.244673 -0.257241 -0.133339 -0.0922546
271 27.05 0.135 0.165702 0.0745724 0.119216 -0.194451 -0.118491 -0.0841823
272 27.15 0.195 0.153516 0.140417 0.223687 -0.163484 -0.132416 -0.0557127
273 27.25 0.11 0.118228 0.0801823 0.135715 -0.120176 -0.112254 -0.0211195
274 27.35 0.1 0.0533204 0.0781411 0.134559 -0.0822439 -0.0529438 -0.0309509
275 27.45 0.07 0.0483273 0.0493682 0.0804609 -0.0653834 -0.0246925 -0.0353584
276 27.55 0.06 0.0741516 0.0488692 0.0470113 -0.0417396 0.00359325 -0.0239821
277 27.65 0.05 0.0513797 0.0638558 0.0251744 -0.0252269 0.00550798 -0.0134221
278 27.75 0.045 0.034562 0.0524209 0.0192051 -0.0312827 -0.00733657 -0.0177518
279 27.85 0.025 0.0159883 0.0320337 0.00609561 -0.0293347 -0.0179521 -0.01321
280 27.95 0.065 0.0265914 0.0204262 0.0731226 -0.0253747 -0.018212 -0.0178304
281 28.05 0.035 0.0359184 0.0215462 0.0335454 -0.0157211 -0.0244707 -0.026979
282 28.15 0.02 0.0177309 0.0286708 0.0132351 -0.0265671 -0.0248321 -0.0220445
283 28.25 0.02 0.0128942 0.00642071 0.0159593 -0.00819143 -0.0124372 -0.0172456
284 28.35 0.04 0.0366111 0.0613522 0.0360585 -0.00638852 -0.00880407 -0.0124128
285 28.45 0.025 0.0193276 0.0505134 0.0161684 -0.00458313 -0.00662802 -0.00799706
286 28.55 0.015 0.00386675 0.00482139 0.012598 -0.00251481 -0.0052506 -0.00619242
287 28.65 0.01 0.0122862 0.0171896 0.0035892 -0.00205073 -0.0030975 -0.00508624
288 28.75 0.015 0.0207139 0.00301884 0.0161542 -0.00210323 -0.00311982 -0.00616362
289 28.85 0.015 0.0183968 0.00446193 0.00894541 -0.00190165 -0.00298569 -0.00626468
290 28.95 0.02 0.00899997 0.026522 0.00733922 -0.00153398 -0.00289256 -0.00560622
291 29.05 0.005 0.0030613 2.3285e-06 0.000665045 -0.00156082 -0.00330518 -0.00622874
292 29.15 0.02 0.0160746 0.00931672 0.0153244 -0.0014862 -0.00307716 -0.00600839
293 29.25 0.015 0.00541955 0.00795328 0.00437065 -0.00145226 -0.00231855 -0.00517412
294 29.35 0.015 0.0105116 0.0336965 0.00289591 -0.00143656 -0.00171413 -0.00468478
295 29.45 0.01 0.00631755 0.00952686 0.00379123 -0.00125978 -0.00166279 -0.00460262
296 29.55 0.025 0.0115133 0.00949415 0.00912277 -0.00144847 -0.00151583 -0.00443215
297 29.65 0 0 0 0 -0.00141522 -0.00150076 -0.00436277
298 29.75 0.005 0.0136655 0.000126359 0.00641686 -0.00141209 -0.00149738 -0.00434991
299 29.85 0.015 0.00505431 0.00709542 0.015165 -0.00287909 -0.00152626 -0.00390336
300 29.95 0.02 0.0206825 0.00362583 0.0110877 -0.00499422 -0.00139998 -0.00303212
301 30.05 0.02 0.0093587 0.0262196 0.00862077 -0.0154579 -0.00318043 -0.00229089
302 30.15 0.01 0.0118091 0.00668214 0.0102212 -0.000877645 -0.00292243 -0.00262773
303 30.25 0.025 0.0131137 0.00653193 0.0179372 -0.000858464 -0.00337869 -0.00276264
304 30.35 0.015 0.00610872 0.00997096 0.000780911 -0.000802495 -0.00316036 -0.00251159
305 30.45 0.015 0.000466802 0.0256191 0.0015533 -0.00119463 -0.00368182 -0.0029908
306 30.55 0.015 0.0321031 0.0048819 0.0634866 -0.00114299 -0.00274011 -0.00313295
307 30.65 0.01 0.0118127 0.0015763 0.0173364 -0.0012263 -0.0027242 -0.00307171
308 30.75 0.02 0.0218021 0.00537721 0.00614013 -0.00142552 -0.00282735 -0.00300163
309 30.85 0.025 0.0249422 0.0368036 0.0126747 0.00321605 -0.00198401 -0.00298265
310 30.95 0.03 0.0104508 0.0283966 0.0135134 -0.00144808 -0.00342513 -0.00320871
311 31.05 0.035 0.0253749 0.0379813 0.0185197 -0.0144447 -0.00397565 -0.00353211
312 31.15 0.015 0.006484 0.00522549 0.00220149 -0.00845161 -0.00351908 -0.00339349
313 31.25 0.025 0.0177399 0.00927846 0.0237204 -0.00945446 -0.00522127 -0.00362714
314 31.35 0.03 0.0171239 0.032336 0.0211852 -0.00526933 -0.00526419 -0.00464699
315 31.45 0.03 0.0435028 0.00765016 0.00529598 -0.0127857 -0.00799096 -0.00470868
316 31.55 0.02 0.0225393 0.0158594 0.0117099 -0.00487736 -0.00532057 -0.00456137
317 31.65 0.025 0.00292938 0.0204771 0.0206187 -0.00485125 -0.00452943 -0.00449439
318 31.75 0.01 0.000638173 0.0212918 0.000688815 -0.0049195 -0.00470311 -0.00516523
319 31.85 0.015 0.0042421 0.00940465 0.00839612 -0.00395818 -0.0044668 -0.00537586
320 31.95 0.01 0.0166109 0.00486693 0.00329486 -0.00182348 -0.00377776 -0.00487974
321 32.05 0.015 0.0370121 0.00241069 0.00496123 -0.00215439 -0.00205982 -0.00434916
322 32.15 0.005 0.00027929 0.00187132 0.00132585 -0.00186086 -0.00163087 -0.00415348
323 32.25 0.03 0.0401036 0.0147966 0.0108942 -0.00190887 -0.00196538 -0.00425588
324 32.35 0.01 0.00507246 0.00459443 0.00167463 -0.00189257 -0.00157621 -0.00431291
325 32.45 0 0 0 0 -0.0018598 -0.00156646 -0.00429826
326 32.55 0.02 0.0188035 0.00843281 0.0234338 -0.00187179 -0.00162296 -0.00428337
327 32.65 0.015 0.00969318 0.00766793 0.00111887 -0.00172001 -0.00103315 -0.00294395
328 32.75 0.045 0.0372919 0.0430765 0.0147234 -0.00127989 -0.000829018 -0.00165666
329 32.85 0.015 0.00454971 0.0268096 0.0132776 -0.000959758 -0.00105328 -0.00179431
330 32.95 0.015 0.01502 0.00655052 0.00215473 -0.000968367 -0.0012587 -0.00182731
331 33.05 0.015 0.00292563 0.00260042 0.00382237 -0.000787558 -0.00147566 -0.00183864
332 33.15 0.01 0.00309529 0.00283398 0.000693189 -0.000625373 -0.00114913 -0.001765
333 33.25 0.02 0.0203739 0.00807331 0.0201432 -0.000554367 -0.00113365 -0.00187056
334 33.35 0.005 3.33808e-05 0.00497309 0.0011827 -0.00152712 -0.00119723 -0.00255618
335 33.45 0 0 0 0 -0.00152519 -0.00119442 -0.00255335
336 33.55 0.015 0.0128468 0.0117971 0.00751747 -0.00193341 -0.000919422 -0.00233091
337 33.65 0.015 0.000409823 0.00147617 0.00835841 -0.00263902 -0.0011332 -0.00234249
338 33.75 0.015 0.0243357 0.00506327 0.00444409 -0.00280823 -0.00145037 -0.00240723
339 33.85 0.01 0.00242067 0.000569861 0.011313 -0.00301034 -0.00224503 -0.0023481
340 33.95 0.005 0.00123159 0.00365651 0.00719268 -0.00303486 -0.00239145 -0.00239684
341 34.05 0.01 0.00242096 0.00552155 0.00647805 -0.00264473 -0.00216801 -0.00218119
342 34.15 0.02 0.00423196 0.00742903 0.00687427 -0.00635345 -0.0024049 -0.00168534
343 34.25 0.015 0.0113536 0.00660947 0.00513427 -0.00529313 -0.00122395 -0.00161008
344 34.35 0.015 0.00645824 0.00258825 0.0037338 -0.0158682 -0.00286406 -0.00156294
345 34.45 0.015 0.0111988 0.00802268 0.0315606 -0.000557796 -0.00130387 -0.00139396
346 34.55 0.005 3.52992e-05 0.00497466 0.00115311 -0.000564243 -0.00128857 -0.00138848
347 34.65 0.02 0.00862812 0.0288962 0.0115763 -0.000466889 -0.00113933 -0.00126697
348 34.75 0.035 0.0137472 0.024317 0.0606725 0.00344394 1.73802e-05 -0.000584113
349 34.85 0.005 0.00125006 0.00259376 0.00175551 0.00745013 0.00245989 0.000115578
350 34.95 0.02 0.0173901 0.0068279 0.00643974 0.00730937 0.00238309 -0.000895095
351 35.05 0.05 0.021437 0.0415916 0.0160576 0.00482379 0.00108119 -0.00105165
352 35.15 0.015 0.0159872 0.00408671 0.0186917 -0.000551574 -0.00230816 0.00027898
353 35.25 0 0 0 0 -0.00056033 -0.00228457 0.000252373
354 35.35 0.02 0.0140681 0.00326451 0.0282139 -0.000813715 -0.00241508 4.16855e-05
355 35.45 0.025 0.00977988 0.0160321 0.0384333 0.00180192 0.000414176 0.000847724
356 35.55 0.03 0.00781887 0.0117087 0.0160324 0.00221775 0.000781487 0.00167156
357 35.65 0.005 0.00635335 0.00211394 0.00797698 0.00384092 0.00107439 0.00251481
358 35.75 0.01 0.00110416 0.0115056 0.00265199 0.00277037 0.000739953 0.00111256
359 35.85 0 0 0 0 0.000895328 6.92383e-05 -0.0013676
360 35.95 0.03 0.00854714 0.0276322 8.485e-05 0.00168225 -0.00103372 -0.00132866
12000 360
1 0.05 0.0142857 0.00759192 0.00705183 0.00405344 0.0014323 -0.00215297 -0.00165213
2 0.15 0.0190476 0.00755168 0.00645792 0.00486264 0.000837921 -0.00302996 -0.00207262
3 0.25 0.0238095 0.0115432 0.0108329 0.00349541 -0.00115611 -0.00423753 -0.00285954
4 0.35 0.0190476 0.00756341 0.00203654 0.0017832 -0.000865811 -0.00368022 -0.00203839
5 0.45 0.0142857 0.00489246 0.00221801 0.0344388 -0.000865387 -0.00355255 -0.00202899
6 0.55 0.0047619 0.0120549 0.000429569 0.0452414 -0.000836008 -0.0036496 -0.00205808
7 0.65 0.0238095 0.0110418 0.019691 0.0171735 -0.0013544 -0.0046202 -0.00233599
8 0.75 0.0238095 0.0098959 0.0168858 0.0113867 -0.00133063 -0.00533046 -0.00335563
9 0.85 0.0047619 1.98935e-05 0.00105483 0.00862286 -0.00151837 -0.0056482 -0.00383147
10 0.95 0.0142857 0.00956154 0.00720248 0.00291413 -0.0031251 -0.00390394 -0.00326326
11 1.05 0.00952381 0.000372696 0.00488879 1.56113e-05 -0.00336667 -0.00207246 -0.0026721
12 1.15 0.0142857 8.58058e-07 0.0144057 1.89496e-05 -0.00066704 -0.00165683 -0.00251737
13 1.25 0.0238095 0.0103602 0.00745492 0.0109584 -0.000613709 -0.00169517 -0.00252533
14 1.35 0.0190476 0.00976833 0.0125078 0.0126628 -0.000591045 -0.00200405 -0.00252908
15 1.45 0.00952381 0.000376652 0.00676077 0.0024567 -0.000550917 -0.00162437 -0.00251188
16 1.55 0.00952381 0.0089933 0.00495739 0.00399795 -0.000616727 -0.00201695 -0.00238637
17 1.65 0.00952381 0.00110863 0.00710467 1.56041e-05 -0.000633894 -0.000797636 -0.00173459
18 1.75 0.0142857 0.00972326 0.0205315 0.00744249 -0.00207936 -0.00268291 -0.00282352
19 1.85 0.00952381 0.000268947 0.0165886 0.00528984 -0.00220599 -0.00311033 -0.00280206
20 1.95 0.00952381 0.000418167 0.019852 0.000496611 -0.00222831 -0.00325448 -0.0027916
21 2.05 0.0047619 1.87315e-05 0.00337588 0.000104915 -0.00220449 -0.00314674 -0.00277723
22 2.15 0.00952381 0.0094648 0.00247423 0.00157766 -0.00238345 -0.00259262 -0.00268506
23 2.25 0.00952381 0.00953997 0.00227731 0.0229463 -0.00292587 -0.000902711 -0.00240396
24 2.35 0.0047619 0.00181742 0.00845122 0.00395134 -0.00292009 -0.000903843 -0.00240284
25 2.45 0.0190476 0.00410415 0.0110709 0.0137434 -0.00246622 -0.000910297 -0.0021791
26 2.55 0.0047619 0.000190762 0.000192059 0.00284017 -0.000900615 -0.000704002 -0.00175593
27 2.65 0.00952381 4.85019e-06 0.003471 0.0072996 -0.000600812 -0.000619191 -0.00166778
28 2.75 0.0142857 0.0178565 0.00652132 0.0174149 -0.000655488 -0.000613182 -0.0016387
29 2.85 0.0285714 0.00896099 0.0246844 0.0205675 -0.00165219 -0.000632001 -0.000936267
30 2.95 0.00952381 0.000386177 0.00339814 0.025908 -0.000357482 -0.000551874 -0.000433555
31 3.05 0.00952381 0.00247144 0.00357072 0.00361659 -0.00103831 -0.000272971 -0.000457739
32 3.15 0 0 0 0 -0.00149027 -0.000180987 -0.000649838
33 3.25 0 0 0 0 -0.00149027 -0.000180987 -0.000649838
34 3.35 0.0047619 0.00112583 0.000293512 0.0121405 -0.00148232 -0.000178392 -0.000659788
35 3.45 0.00952381 0.0106941 0.00119689 0.00289688 -0.000467098 0.00023954 0.00270719
36 3.55 0.0047619 0.00377843 0.00385156 0.00328895 0.00268156 0.00153921 0.0131677
37 3.65 0.0047619 0.00131671 0.0105769 0.000588625 0.00268102 0.00153902 0.013167
38 3.75 0.00952381 0.00852605 0.00248416 0.00643385 0.00369662 0.0015941 0.0135673
39 3.85 0.0047619 6.57082e-05 7.87301e-05 0.00300743 0.00405557 0.00161445 0.0137105
40 3.95 0 0 0 0 0.0040492 0.00161356 0.0137092
41 4.05 0 0 0 0 0.0040492 0.00161356 0.0137092
42 4.15 0.0190476 0.00713692 0.0111872 0.0330619 0.0229404 0.00323686 0.0137384
43 4.25 0.00952381 0.00571256 0.00522383 0.0118848 0.00399491 0.00156827 0.0136205
44 4.35 0.0047619 0.00764049 0.000903625 0.000241869 -7.66681e-05 -0.000118645 -0.00025986
45 4.45 0.0047619 0.00993486 0.000663251 0.00101549 -7.94348e-05 -0.000168682 -0.000440412
46 4.55 0.00952381 0.00205333 0.00981681 0.00850012 -0.000780229 -0.00124176 -0.000568733
47 4.65 0.0047619 0.00469195 2.45527e-05 0.000132157 -0.00141209 -0.00218674 -0.000709052
48 4.75 0.0142857 0.00671373 0.011122 0.00564561 0.00111591 0.00523685 0.00471688
49 4.85 0.0047619 4.80811e-05 0.000581724 0.00427174 0.00276665 0.0108991 0.00847641
50 4.95 0.0047619 4.52109e-05 0.00182523 0.0141782 0.00245541 0.0119274 0.00837626
51 5.05 0.0047619 1.85624e-08 1.602e-07 0.00451635 0.00195083 0.0116097 0.00783096
52 5.15 0.0142857 0.00736217 0.00365923 0.0049935 0.00262758 0.0117316 0.00784786
53 5.25 0.0142857 0.00311119 0.00727711 0.00931122 0.00333993 0.0118269 0.00784502
54 5.35 0.0047619 0.000372465 0.0101349 0.00541396 0.000219407 0.0025244 0.00105382
55 5.45 0.0047619 0.000581555 0.00219252 0.000347454 -0.000892059 -0.000817872 -0.00139737
56 5.55 0.00952381 0.00552314 0.00663768 0.00415884 -0.000898949 -0.000940188 -0.00149752
57 5.65 0 0 0 0 -0.000901677 -0.000944881 -0.00151248
58 5.75 0.0142857 0.00406895 0.00114072 0.00236784 -0.000934876 -0.000891384 -0.00128977
59 5.85 0.0142857 0.0115123 0.0142415 0.0176406 -0.000809612 -0.00141307 -0.000719562
60 5.95 0.0142857 0.0101928 0.00430734 0.0215434 -0.000678477 -0.00138087 0.000116018
61 6.05 0.0047619 0.0035821 0.00193487 0.00390294 0.000755827 -0.00128429 0.00604163
62 6.15 0.0142857 0.00638 0.00869253 0.00306733 0.000673796 -0.00130289 0.00596147
63 6.25 0.0142857 0.0131146 0.00213942 0.0564587 -0.0026444 -0.00280378 0.005656
64 6.35 0.0190476 0.014917 0.00193746 0.0382252 -0.0010037 -0.00138061 0.00455053
65 6.45 0.00952381 0.00262021 0.00199136 0.0103601 -0.000288934 -0.000347306 0.00411891
66 6.55 0.0047619 0.00498035 0.00021416 0.000532212 0.000680762 0.00157381 0.00485599
67 6.65 0 0 0 0 0.00505468 0.0101934 0.00827012
68 6.75 0.0238095 0.0110195 0.0137964 0.0263986 0.00499709 0.00995937 0.00773401
69 6.85 0.0142857 0.00996164 0.000453281 0.00301872 0.00420879 0.00960431 0.00530693
70 6.95 0.00952381 0.003853 0.00364355 0.00708956 0.0068733 0.0103264 4.11593e-05
71 7.05 0.0238095 0.0131143 0.0127783 0.0228417 0.0121278 0.00890643 -0.00177729
72 7.15 0.0142857 0.00170818 0.00752924 0.00788074 0.00610548 0.00329293 -0.00441125
73 7.25 0.0190476 0.00835578 0.00992124 0.0111887 -0.00348935 0.00132833 -0.00550973
74 7.35 0.0190476 0.00758125 0.0156099 0.0191947 -0.00748255 -0.00151116 -0.00834344
75 7.45 0.0238095 0.00872882 0.00734688 0.0174219 -0.00164658 -0.00628292 -0.00836789
76 7.55 0.00952381 0.00815517 0.005515 0.00364138 0.00316152 -0.00683196 -0.0102431
77 7.65 0.0238095 0.00881133 0.0219244 0.0401031 -0.0112264 -0.0148744 -0.0129995
78 7.75 0.047619 0.041276 0.0489249 0.0370142 -0.00923877 -0.0263213 -0.0234421
79 7.85 0.0380952 0.0213572 0.00935588 0.0263346 -0.0293444 -0.0310917 -0.0304682
80 7.95 0.0809524 0.0861951 0.0428225 0.0614323 -0.0374458 -0.0451063 -0.0373425
