# Time-averaged data for fix fS
# TimeStep Number-of-rows
# Row c_pSR[1] c_pSR[2] c_pSR[3] c_pSR[4] c_pSR[5] c_pSR[6] c_pSR[7] c_pSR[8]
0 360
351 35.05 0 0 0 0 -0.000243707 -7.50159e-05 -0.000410407
352 35.15 0 0 0 0 -0.000243707 -7.50159e-05 -0.000410407
353 35.25 0 0 0 0 -0.000243707 -7.50159e-05 -0.000410407
354 35.35 0.2 0.21696 0.0495527 0.22201 -0.000168646 -5.1911e-05 -0.000284002
355 35.45 0 0 0 0 0 0 0
356 35.55 0 0 0 0 0 0 0
357 35.65 0 0 0 0 0 0 0
358 35.75 0 0 0 0 0 0 0
359 35.85 0 0 0 0 0 0 0
360 35.95 0 0 0 0 0 0 0
2000 360
1 0.05 0 0 0 0 -0.000638436 -0.000256479 -0.0023995
2 0.15 0.05 0.0136281 0.0436036 9.63601e-05 -0.000412621 -0.000280316 -0.00156898
3 0.25 0 0 0 0 -8.97433e-05 -0.000314399 -0.000381465
4 0.35 0 0 0 0 -8.97433e-05 -0.000314399 -0.000381465
5 0.45 0 0 0 0 -8.97433e-05 -0.000314399 -0.000381465
6 0.55 0 0 0 0 -8.97433e-05 -0.000314399 -0.000381465
7 0.65 0 0 0 0 -8.97433e-05 -0.000314399 -0.000381465
8 0.75 0 0 0 0 -8.97433e-05 -0.000314399 -0.000381465
9 0.85 0 0 0 0 -8.97433e-05 -0.000314399 -0.000381465
10 0.95 0 0 0 0 -8.97433e-05 -0.000314399 -0.000381465
11 1.05 0.05 0.205284 0.00552914 0.0650872 -0.000249087 -0.000622707 -0.000451444
12 1.15 0 0 0 0 -0.000411196 -0.000936365 -0.000522637
13 1.25 0 0 0 0 -0.000411196 -0.000936365 -0.000522637
14 1.35 0.05 2.23938e-06 0.00417547 0.00825195 -0.000411167 -0.000934913 -0.000522297
15 1.45 0 0 0 0 -0.000408439 -0.000799387 -0.000490619
16 1.55 0 0 0 0 -0.000408439 -0.000799387 -0.000490619
17 1.65 0 0 0 0 -0.000408439 -0.000799387 -0.000490619
18 1.75 0 0 0 0 -0.000408439 -0.000799387 -0.000490619
19 1.85 0.05 0.0273852 0.00666154 0.0880411 -0.00666592 -0.00281288 -0.00218336
20 1.95 0.05 0.00131619 0.00471626 0.000424248 -0.00859993 -0.0034352 -0.00270654
21 2.05 0 0 0 0 -0.00859993 -0.0034352 -0.00270654
22 2.15 0 0 0 0 -0.00859993 -0.0034352 -0.00270654
23 2.25 0 0 0 0 -0.00859993 -0.0034352 -0.00270654
24 2.35 0 0 0 0 -0.00859993 -0.0034352 -0.00270654
25 2.45 0.1 0.024585 0.030366 0.0095463 -0.00488122 -0.001957 -0.00154078
26 2.55 0 0 0 0 -1.21526e-05 -0.000120567 -7.72258e-05
27 2.65 0.05 0.0683807 0.362373 0.0401071 -3.74736e-05 -0.000122052 -0.000102999
28 2.75 0 0 0 0 -5.23193e-05 -0.000122923 -0.000118109
29 2.85 0 0 0 0 -5.23193e-05 -0.000122923 -0.000118109
30 2.95 0 0 0 0 -5.23193e-05 -0.000122923 -0.000118109
31 3.05 0 0 0 0 -5.23193e-05 -0.000122923 -0.000118109
32 3.15 0 0 0 0 -5.23193e-05 -0.000122923 -0.000118109
33 3.25 0 0 0 0 -5.23193e-05 -0.000122923 -0.000118109
34 3.35 0 0 0 0 -5.23193e-05 -0.000122923 -0.000118109
35 3.45 0 0 0 0 -5.23193e-05 -0.000122923 -0.000118109
36 3.55 0 0 0 0 -5.23193e-05 -0.000122923 -0.000118109
37 3.65 0 0 0 0 -5.23193e-05 -0.000122923 -0.000118109
38 3.75 0 0 0 0 -5.23193e-05 -0.000122923 -0.000118109
39 3.85 0 0 0 0 -5.23193e-05 -0.000122923 -0.000118109
40 3.95 0.05 0.022971 0.00545045 0.0507135 -0.0102082 -0.0415171 -0.00103817
41 4.05 0 0 0 0 -0.0133838 -0.0544602 -0.00132586
42 4.15 0.05 3.21679e-05 0.0271929 0.00244563 -0.000810093 -0.00314457 -0.000115026
43 4.25 0 0 0 0 -4.01667e-05 -2.35635e-06 -4.08831e-05
44 4.35 0 0 0 0 -4.01667e-05 -2.35635e-06 -4.08831e-05
45 4.45 0 0 0 0 -4.01667e-05 -2.35635e-06 -4.08831e-05
46 4.55 0 0 0 0 -4.01667e-05 -2.35635e-06 -4.08831e-05
47 4.65 0 0 0 0 -4.01667e-05 -2.35635e-06 -4.08831e-05
48 4.75 0.05 0.00155451 0.00272667 0.194185 -6.02227e-05 -0.00500494 -0.000775032
49 4.85 0 0 0 0 -6.45835e-05 -0.00609267 -0.00093466
50 4.95 0 0 0 0 -6.45835e-05 -0.00609267 -0.00093466
51 5.05 0 0 0 0 -6.45835e-05 -0.00609267 -0.00093466
52 5.15 0 0 0 0 -6.45835e-05 -0.00609267 -0.00093466
53 5.25 0 0 0 0 -6.45835e-05 -0.00609267 -0.00093466
54 5.35 0.05 0.00663864 0.0507125 0.165325 -2.64477e-05 -0.0023719 -0.000411495
55 5.45 0 0 0 0 -2.1375e-06 -3.27716e-08 -7.79958e-05
56 5.55 0 0 0 0 -2.1375e-06 -3.27716e-08 -7.79958e-05
57 5.65 0.05 0.000496478 0.00238506 0.0223781 -2.36444e-06 -5.99362e-07 -0.000127563
58 5.75 0 0 0 0 -2.39252e-06 -6.69462e-07 -0.000133695
59 5.85 0.05 1.39589e-05 0.000106419 0.0457052 -0.00657883 -1.77912e-06 -0.000146097
60 5.95 0.05 0.0284044 0.00276315 0.000853197 -0.00109033 -8.53032e-07 -0.000135747
61 6.05 0 0 0 0 -2.39252e-06 -6.69462e-07 -0.000133695
62 6.15 0 0 0 0 -2.39252e-06 -6.69462e-07 -0.000133695
63 6.25 0 0 0 0 -2.39252e-06 -6.69462e-07 -0.000133695
64 6.35 0 0 0 0 -2.39252e-06 -6.69462e-07 -0.000133695
65 6.45 0 0 0 0 -2.39252e-06 -6.69462e-07 -0.000133695
66 6.55 0 0 0 0 -2.39252e-06 -6.69462e-07 -0.000133695
67 6.65 0.1 0.101076 0.0814309 0.127478 -0.00216614 -0.106644 -0.000315008
68 6.75 0 0 0 0 -0.000117559 -8.90333e-05 -0.000240111
69 6.85 0 0 0 0 -0.000117559 -8.90333e-05 -0.000240111
70 6.95 0 0 0 0 -0.000117559 -8.90333e-05 -0.000240111
71 7.05 0 0 0 0 -0.000117559 -8.90333e-05 -0.000240111
72 7.15 0 0 0 0 -0.000117559 -8.90333e-05 -0.000240111
73 7.25 0 0 0 0 -0.000117559 -8.90333e-05 -0.000240111
74 7.35 0 0 0 0 -0.000117559 -8.90333e-05 -0.000240111
75 7.45 0.05 0.0183113 0.00900619 0.0103431 -0.00492629 -0.00405456 -0.0117697
76 7.55 0 0 0 0 -0.00590076 -0.00485816 -0.0141061
77 7.65 0.05 4.195e-05 0.0832398 0.0429954 -0.011151 -0.0221761 -0.0162045
78 7.75 0.05 0.0929403 0.0430117 0.0747938 -0.020838 -0.0427585 0.00193537
79 7.85 0.05 0.10631 0.0548743 0.0041742 -0.0236681 -0.0882315 -0.0133117
80 7.95 0.1 0.0391611 0.0507064 0.126491 -0.0408945 -0.0528606 -0.030031
81 8.05 0.05 0.126777 0.0708812 0.091613 -0.0591594 -0.0378788 -0.0383375
82 8.15 0.05 0.233103 0.0149046 0.19456 -0.0582799 -0.037864 -0.040649
83 8.25 0.1 0.0791173 0.013207 0.129465 -0.0778552 -0.0558814 -0.0464068
84 8.35 0 0 0 0 -0.0953603 -0.0804241 -0.076944
85 8.45 0.1 0.107664 0.0911845 0.13218 0.685982 0.0332005 -0.0900438
86 8.55 0.15 0.0436073 0.110161 0.102332 -0.303276 -0.227729 -0.166435
87 8.65 0.3 0.0906003 0.595922 0.557074 -0.377746 -0.310921 -0.230812
88 8.75 0.1 0.135583 0.158461 0.0460572 -0.391703 -0.366261 -0.287708
89 8.85 0 0 0 0 -0.257607 -0.331277 -0.264098
90 8.95 0.15 0.149177 0.123978 0.138952 -0.177927 -0.128903 -0.259265
91 9.05 0.35 0.27452 0.123294 0.353269 -0.456104 -0.295911 -0.361228
92 9.15 0.05 0.100542 0.00202291 0.0219997 -0.445058 -0.40199 -0.318245
93 9.25 0.2 0.14311 0.0649046 0.298651 -0.348223 -0.338361 -0.313534
94 9.35 0.5 0.342273 0.173855 0.468981 0.265151 0.943827 -0.153105
95 9.45 0.3 0.0606284 0.0996417 0.364903 0.23278 -0.746364 -0.138727
96 9.55 0.5 0.350626 0.409738 0.310585 -0.687799 -0.104305 -0.147746
97 9.65 0.45 0.615295 0.211966 0.411727 -0.735647 -0.26086 -0.168631
98 9.75 0.55 0.586148 0.408883 0.262733 -0.046387 -0.881199 -0.319319
99 9.85 0.35 0.432845 0.140362 0.318853 -1.06746 -1.21096 -0.450456
100 9.95 0.3 0.602206 0.292891 0.164475 -1.03597 -1.16412 -0.178384
101 10.05 0.65 0.552498 0.431392 0.692189 -0.863601 -1.0321 -0.0549041
102 10.15 0.45 0.396975 0.400907 0.24183 -0.808888 -1.28564 -0.0349212
103 10.25 0.4 0.528295 0.434037 0.43539 -0.758873 -0.968456 -0.403076
104 10.35 0.4 0.677247 0.372348 0.304347 -1.01057 -0.100242 -0.365959
105 10.45 1.2 1.31396 1.21718 1.23607 -0.575931 -0.153762 -0.385587
106 10.55 0.6 0.766543 0.551846 0.517056 -1.36912 -0.664571 -0.426461
107 10.65 0.65 0.782577 0.591368 0.645605 -0.823631 -0.391182 -0.513363
108 10.75 0.75 0.755882 0.693622 0.860609 -1.4703 -0.715063 -0.527634
109 10.85 0.8 0.37412 0.592211 0.832104 -0.561581 -0.376992 -0.577978
110 10.95 0.5 0.168312 0.505895 0.491469 -0.559857 -0.798847 -0.827608
111 11.05 0.5 0.606542 0.454145 0.268795 -1.33668 -0.957387 -1.01928
112 11.15 0.65 0.54134 0.529438 0.500504 -1.19713 0.226909 -1.25148
113 11.25 0.65 0.759997 0.336174 0.447766 -1.78353 -0.872866 -1.19105
114 11.35 0.85 0.739173 0.575454 0.587169 -2.09934 -1.21426 -1.1342
115 11.45 0.65 0.532372 0.367918 0.732563 -1.31051 -0.459492 -1.41364
116 11.55 1 0.765175 0.661447 0.345564 -2.48612 -1.55666 -1.5672
117 11.65 0.55 0.342843 0.652354 0.300668 -1.82717 -1.3172 -1.42317
118 11.75 0.7 0.755261 0.531561 0.674836 -2.09403 -0.958546 -1.39604
119 11.85 0.75 0.439066 0.569313 0.685855 -0.736556 -0.699035 -1.40049
120 11.95 0.65 0.262715 0.732851 0.563974 -0.548736 -1.26761 -1.43915
121 12.05 0.6 0.556103 0.670856 0.671964 -0.983457 -1.10334 -1.29347
122 12.15 0.7 0.349269 0.551454 0.643506 -0.243 -0.857044 -1.11137
123 12.25 0.85 1.07824 0.433597 0.825072 0.663085 -0.0839266 -1.03093
124 12.35 0.8 0.760926 0.546877 0.322178 -0.757128 0.109688 -0.76595
125 12.45 0.95 0.337893 0.6469 0.745002 -0.144474 -0.464091 -0.611453
126 12.55 0.7 0.523567 0.31335 0.639813 -0.567757 -1.46542 -0.379804
127 12.65 0.55 0.0904174 0.537869 0.295817 -0.588027 -1.94203 -0.201196
128 12.75 0.9 0.493948 0.361181 0.651773 -0.716755 -2.22864 -0.100269
129 12.85 0.55 0.641852 0.226195 0.171397 -1.3634 -2.141 -0.297202
130 12.95 0.85 0.556777 0.800937 0.710204 -2.01275 -2.59321 -0.487505
131 13.05 0.45 0.289445 0.486792 0.476754 -0.902817 -2.29058 -0.64787
132 13.15 0.65 0.784494 1.00255 0.256391 0.457004 -1.26817 -0.559737
133 13.25 0.95 0.474377 0.807635 0.400727 -0.463116 -0.555652 -0.517226
134 13.35 0.8 0.810329 1.25461 0.633253 -0.272688 -1.0285 -0.746875
135 13.45 0.35 0.442692 0.491692 0.209459 0.411353 -0.806985 -0.711237
136 13.55 0.85 0.67193 0.40308 0.412188 -1.1535 -0.512316 -0.698168
137 13.65 0.85 0.665154 0.660818 0.764022 -1.17979 -0.530319 -0.575978
138 13.75 0.55 0.279516 0.313557 0.546985 -1.1395 0.734664 -0.549957
139 13.85 0.8 0.644095 0.316054 0.539928 0.622979 0.316828 -0.511379
140 13.95 0.65 0.68241 0.539626 0.32479 0.262472 -0.78223 -0.743857
141 14.05 0.85 0.615625 0.616731 0.811035 0.109375 -0.320316 -0.905908
142 14.15 0.75 0.562913 0.415939 0.542443 -1.81408 -1.67395 -0.918093
143 14.25 0.65 0.45067 0.326225 0.23236 -1.45795 -1.52348 -0.909864
144 14.35 1.05 0.508605 1.15069 0.784575 -1.27204 -0.784047 -0.546564
145 14.45 0.45 0.395115 0.554511 1.0993 -0.963335 -0.956696 -0.537022
146 14.55 0.8 0.546177 0.766593 0.647986 -1.27482 -1.48771 -0.727156
147 14.65 0.55 0.177363 0.783048 1.14857 -1.2359 -1.92289 -0.934163
148 14.75 0.75 0.813874 0.626846 0.900519 -0.0372689 -0.497073 -0.819932
149 14.85 0.85 0.755247 0.516983 0.857949 -1.31915 -0.384118 -0.159434
150 14.95 0.65 0.621737 0.507111 0.141623 -0.967251 -1.02121 0.169413
151 15.05 1 0.42613 0.937617 0.785402 -1.14121 -0.561136 0.106489
152 15.15 0.8 1.53543 1.01351 0.583682 -1.45298 0.659904 0.335187
153 15.25 0.65 0.307735 0.545526 0.365775 -1.64392 -0.551694 0.384909
154 15.35 0.6 0.407514 0.954093 0.719883 -1.33333 -0.737564 0.467503
155 15.45 0.9 1.26711 0.394817 0.711215 -1.6062 -1.2396 0.859625
156 15.55 0.8 0.424671 0.709406 0.353746 0.784902 -0.71259 0.827742
157 15.65 0.5 0.463731 0.550437 0.571265 -0.986748 -1.54395 0.326776
158 15.75 0.7 0.608029 0.464378 0.961079 -0.883272 -1.59036 0.102515
159 15.85 0.9 0.619317 0.848764 0.603788 -1.1173 -1.00757 -0.224803
160 15.95 0.75 0.670542 0.925617 0.444511 -1.50759 -1.25084 -0.400605
161 16.05 0.7 0.787695 0.490894 0.214755 -0.469049 -2.21212 -0.337818
162 16.15 0.75 0.567033 0.708384 0.749463 0.0588682 -1.42532 -0.330759
163 16.25 1.15 0.612444 0.999004 0.767599 -0.719865 -1.3904 -0.517693
164 16.35 0.5 0.147396 0.545784 0.47633 -0.719079 -0.751108 -0.338796
165 16.45 0.85 0.44103 0.792432 0.569265 -0.956808 -0.364865 -0.335728
166 16.55 0.8 0.493407 0.4836 0.712449 0.0264229 -1.74126 -0.29807
167 16.65 0.75 0.42811 0.580295 0.604649 0.445093 -1.56884 -0.321928
168 16.75 0.5 0.432378 0.569801 0.512833 -0.457429 -1.30291 -0.386388
169 16.85 0.85 1.01297 0.56566 0.595156 -1.16846 -0.673333 -0.669773
170 16.95 0.5 0.501064 0.440733 0.239391 -0.38337 -0.127537 -0.812687
171 17.05 0.65 0.40301 0.269301 0.609977 1.0339 0.126738 -0.99559
172 17.15 0.95 0.37711 0.74049 0.773827 -0.307594 -0.194608 -1.0705
173 17.25 0.9 0.661055 0.88287 0.517657 -0.291239 -1.10738 -1.01335
174 17.35 1.15 0.963171 1.17508 0.851636 0.541435 -0.23787 -1.30266
175 17.45 0.45 0.415562 0.421498 0.742974 -0.681693 -2.50184 -1.45367
176 17.55 0.45 0.215324 0.257595 0.442162 -0.558867 -0.280773 -1.36156
177 17.65 0.45 0.338684 0.254716 0.361012 0.800503 0.342162 -1.33741
178 17.75 0.85 0.730014 0.788548 0.683197 1.31451 0.0681767 -1.16727
179 17.85 0.8 0.458942 0.593444 0.601192 -1.11027 -0.960186 -1.03219
180 17.95 0.85 0.6118 0.699654 0.976033 -1.96277 -0.909824 -1.08518
181 18.05 1.05 0.878985 1.54471 1.02324 -0.918451 0.486187 -1.03573
182 18.15 0.65 0.714389 0.316105 0.458291 0.903965 -0.313459 -0.840511
183 18.25 0.7 0.681918 0.477711 0.270583 -1.15056 -0.787296 -0.852312
184 18.35 0.85 0.691003 0.42702 0.331718 -0.342508 0.265474 -0.482656
185 18.45 0.55 0.606501 0.525579 0.513532 -0.815584 -0.227128 -0.426154
186 18.55 0.55 0.348489 0.59112 0.417041 1.76842 0.463427 -0.387782
187 18.65 0.85 0.669577 1.02303 0.640183 -1.64804 -0.825824 -0.563584
188 18.75 0.7 0.935187 0.748555 0.317493 -1.78473 -0.467845 -0.615474
189 18.85 0.85 0.466849 0.664483 0.455717 -1.18805 -0.293649 -1.03678
190 18.95 0.6 0.300798 0.335259 0.398547 -1.0727 -1.6944 -0.955049
191 19.05 1.2 1.24107 1.16293 0.800836 -1.16448 -0.649351 -0.877487
192 19.15 0.55 0.389976 1.15465 0.748831 -1.67192 -1.37888 -0.594275
193 19.25 0.85 1.5446 0.39931 0.762763 0.426754 0.541097 -0.226127
194 19.35 0.55 0.694752 0.172661 0.493216 0.0287838 -0.312572 -0.282499
195 19.45 0.65 0.85339 0.756029 0.178672 0.424345 0.240073 -0.142886
196 19.55 0.5 0.527426 0.9165 0.202266 -0.200022 -0.204823 -0.112026
197 19.65 1.1 0.63606 0.97675 0.641423 -0.43198 -0.989152 0.067277
198 19.75 0.7 1.21472 0.542633 0.639953 -0.557649 -0.50287 0.147631
199 19.85 0.7 1.09779 0.571322 1.14043 -0.0717852 -1.00386 -0.0104031
200 19.95 0.75 0.540733 0.589441 1.0958 1.23741 0.0303795 0.0268914
201 20.05 0.85 0.455564 0.475635 0.420249 0.50205 0.467832 -0.238787
202 20.15 0.85 0.835575 0.616413 0.447281 -2.13844 -1.39276 -0.704392
203 20.25 1 0.749683 0.874261 0.915925 -1.38425 -1.79923 -0.608303
204 20.35 0.5 0.122786 0.339886 0.391906 -1.26157 -1.53855 -0.642187
205 20.45 0.65 0.54297 0.460852 0.369458 -1.1006 -0.713837 -1.05861
206 20.55 0.55 0.61003 0.197996 0.751233 0.107285 -0.317929 -1.0481
207 20.65 0.7 1.15461 0.561461 0.437707 -0.50446 0.10415 -0.648961
208 20.75 0.6 0.274673 0.432025 0.639186 -1.49665 -0.21394 -0.617644
209 20.85 0.95 0.726623 0.814374 0.390203 -1.11828 0.523731 -0.746522
210 20.95 0.85 0.988675 0.679571 0.808459 0.591877 3.5921 -0.576499
211 21.05 0.9 0.666918 0.575387 0.440678 -0.825177 -0.665889 -0.756717
212 21.15 0.95 0.625775 0.615194 0.871756 -1.66108 -1.71546 -1.05734
213 21.25 0.6 0.334474 0.302962 0.660135 -1.15198 -1.36227 -1.22774
214 21.35 0.4 0.143981 0.442306 0.218716 -1.81183 -1.57296 -1.29979
215 21.45 0.35 0.328285 0.57476 0.242858 -1.98055 -1.6954 -1.27725
216 21.55 1.1 0.419825 1.11667 0.524782 -0.507971 -2.06612 -1.42341
217 21.65 0.7 0.93596 0.559523 0.665047 -1.66551 0.308319 -1.57432
218 21.75 0.9 0.934077 0.952643 1.01938 -2.07535 -0.878326 -1.44884
219 21.85 0.65 0.760019 0.4834 0.388691 -1.73631 1.20725 -0.935937
220 21.95 0.9 0.542622 0.79121 0.910522 -2.14105 -0.861895 -1.01429
221 22.05 0.95 0.806505 1.08069 1.02261 -2.20907 -1.75972 -0.666968
222 22.15 0.4 0.23497 0.367429 0.191904 -1.13611 -0.754089 -0.829271
223 22.25 0.7 0.693116 0.42794 0.519153 -0.758092 -1.30543 -0.435355
224 22.35 0.75 0.424747 0.765768 0.886482 -0.709145 -1.17674 -0.116624
225 22.45 0.6 0.438206 0.464097 0.679682 -0.0867723 -1.08812 -0.168425
226 22.55 0.75 0.586681 0.688175 0.661868 1.77792 2.20479 -0.144061
227 22.65 0.55 0.781157 1.09781 0.412806 1.87402 -0.365678 -0.401235
228 22.75 1.15 0.978414 0.816323 0.609524 -0.0955287 -0.85849 -0.387349
229 22.85 0.6 0.76154 0.463857 0.603773 0.00952038 -0.213504 -0.544604
230 22.95 0.95 0.915142 0.868645 0.99727 -0.38755 0.10296 -0.888045
231 23.05 0.7 0.251095 0.873147 0.525171 -1.21035 -1.7145 -0.954862
232 23.15 0.6 0.445133 0.456233 0.698399 -0.79163 -1.2709 -0.835013
233 23.25 0.65 0.22838 0.205114 0.51365 0.465499 -0.788548 -0.931583
234 23.35 0.75 0.337107 0.480165 0.655381 0.472684 -0.657872 -0.785989
235 23.45 0.7 0.851848 0.557715 1.1684 0.490386 -0.474339 -0.747477
236 23.55 0.8 0.790231 0.188793 0.811281 -0.540374 -0.0138727 -0.830338
237 23.65 0.7 1.13066 1.068 0.709762 0.0475324 0.109621 -0.826704
238 23.75 0.6 0.445948 0.470511 0.962981 0.498116 -0.656118 -0.833774
239 23.85 0.85 0.542585 0.574736 1.38596 -1.59173 -1.05471 -0.747427
240 23.95 0.9 0.565575 0.508524 0.470327 -1.93316 -1.54139 -0.218444
241 24.05 0.5 0.836139 0.572769 0.443379 0.0514982 -0.415429 -0.058001
242 24.15 0.65 0.961811 0.308409 0.723821 -0.00226307 -0.594308 -0.0758772
243 24.25 1 1.10121 0.787533 0.856342 -1.23178 -0.759086 -0.1362
244 24.35 0.8 0.603064 0.609413 0.535907 -0.642056 -0.265832 -0.249121
245 24.45 0.4 0.128458 0.373469 0.217616 -0.356357 -0.111307 -0.132194
246 24.55 0.6 0.381354 0.557009 0.462232 -0.569299 -0.659634 -0.340999
247 24.65 0.8 0.389706 0.848403 0.382752 -1.52118 -1.70862 -0.427873
248 24.75 0.75 0.457569 0.469482 0.914456 -0.583075 -0.89613 -0.288087
249 24.85 0.7 0.45317 0.756318 0.620738 0.29797 -0.789987 -0.275749
250 24.95 0.75 0.86871 0.650879 0.649536 -0.176136 -1.02632 -0.235436
251 25.05 0.6 0.485065 0.382997 0.661672 -0.608788 -0.906615 -0.217977
252 25.15 0.65 0.363059 0.390824 0.247036 -0.569506 -0.830117 -0.230942
253 25.25 0.5 0.801288 0.243039 0.178054 -1.45228 0.306135 -0.370316
254 25.35 0.7 0.710002 0.454352 0.675365 -1.49621 -0.62282 -0.576125
255 25.45 0.55 0.470545 0.432509 0.200197 -0.691184 -0.727722 -0.521278
256 25.55 0.55 0.37329 0.343129 0.398538 -0.712673 -1.21625 -0.488007
257 25.65 0.6 0.85681 0.251106 0.769964 -0.275442 -0.235817 -0.156196
258 25.75 0.55 0.567707 0.794632 0.299687 0.64201 0.178946 -0.0813119
259 25.85 0.45 0.253161 0.509096 0.554744 -0.41451 -0.347527 0.015631
260 25.95 0.5 0.440453 0.239614 0.391671 -0.384044 -0.536181 -0.0993161
261 26.05 0.45 0.157284 0.147477 0.522535 0.110636 -0.678004 -0.206621
262 26.15 0.35 0.191018 0.608305 0.248757 -0.126518 -0.285228 -0.238153
263 26.25 0.35 0.358799 0.535493 0.0908318 -0.546649 -0.513393 -0.23131
264 26.35 0.5 0.965895 0.430949 0.427687 -0.315427 -0.825689 -0.140137
265 26.45 0.4 0.0567843 0.360974 0.454172 -0.892213 -0.726822 -0.210099
266 26.55 0.4 0.614481 0.564741 0.299182 -1.24105 -0.815799 -0.169246
267 26.65 0.45 0.0991293 0.426499 0.450957 -0.855274 -0.863257 -0.13849
268 26.75 0.3 0.0597069 0.358814 0.322253 -0.366683 -0.723918 -0.0177116
269 26.85 0.2 0.142148 0.142385 0.478047 -0.186111 -0.522185 0.0130341
270 26.95 0.1 0.0088331 0.0216821 0.00555211 -0.126855 -0.176062 -0.0106258
271 27.05 0 0 0 0 -0.116068 -0.124196 -0.00681732
272 27.15 0.15 0.112041 0.0267865 0.197021 -0.165186 -0.170475 -0.000625633
273 27.25 0.2 0.132549 0.251364 0.155122 -0.0877971 -0.137328 0.0332923
274 27.35 0.25 0.189134 0.12337 0.0974988 -0.134852 -0.175854 0.00446977
275 27.45 0.2 0.0358464 0.123084 0.0313871 -0.161099 -0.178803 0.0392763
276 27.55 0.1 0.0223522 0.0503924 0.0413167 0.186574 -0.136927 -0.0166948
277 27.65 0.25 0.0950199 0.126693 0.193751 0.468071 0.0152916 -0.102343
278 27.75 0 0 0 0 -0.134482 -0.0764522 -0.0953954
279 27.85 0.1 0.0721704 0.115289 0.0455229 -0.0526323 -0.0599197 -0.0720079
280 27.95 0 0 0 0 -0.0326269 -0.0477058 -0.0499738
281 28.05 0 0 0 0 -0.0326269 -0.0477058 -0.0499738
282 28.15 0.05 0.0140993 0.0270335 0.0418624 -0.0225085 -0.0356129 -0.0348496
283 28.25 0 0 0 0 -0.0211288 -0.0339638 -0.0327872
284 28.35 0.05 0.0473464 0.0152233 0.00256491 -0.00787628 -0.0074738 -0.0208495
285 28.45 0 0 0 0 -0.00697013 -0.00566251 -0.0200332
286 28.55 0 0 0 0 -0.00697013 -0.00566251 -0.0200332
287 28.65 0.1 0.0165062 0.0197974 0.401107 0.443501 0.0928973 0.00188622
288 28.75 0.05 0.0414705 0.00046717 0.0269744 0.64243 0.136871 0.0232913
289 28.85 0.05 0.014128 0.00479908 0.000390044 0.131182 0.02759 0.00230418
290 28.95 0.05 0.00763389 0.00189844 0.103182 -0.00161555 -0.000900487 -0.00383374
291 29.05 0 0 0 0 -0.000554514 -0.000188223 -0.00288939
292 29.15 0 0 0 0 -0.000554514 -0.000188223 -0.00288939
293 29.25 0 0 0 0 -0.000554514 -0.000188223 -0.00288939
294 29.35 0.05 0.00012854 0.0338101 0.0711911 -0.000554008 -0.000187426 -0.0028873
295 29.45 0 0 0 0 -0.000498279 -9.96541e-05 -0.00265735
296 29.55 0 0 0 0 -0.000498279 -9.96541e-05 -0.00265735
297 29.65 0 0 0 0 -0.000498279 -9.96541e-05 -0.00265735
298 29.75 0 0 0 0 -0.000498279 -9.96541e-05 -0.00265735
299 29.85 0 0 0 0 -0.000498279 -9.96541e-05 -0.00265735
300 29.95 0 0 0 0 -0.000498279 -9.96541e-05 -0.00265735
301 30.05 0 0 0 0 -0.000498279 -9.96541e-05 -0.00265735
302 30.15 0 0 0 0 -0.000498279 -9.96541e-05 -0.00265735
303 30.25 0 0 0 0 -0.000498279 -9.96541e-05 -0.00265735
304 30.35 0.1 0.209118 0.00630775 0.0539384 -0.00688605 -0.00821777 -0.00481887
305 30.45 0 0 0 0 -0.00881907 -0.0105617 -0.00545643
306 30.55 0 0 0 0 -0.00881907 -0.0105617 -0.00545643
307 30.65 0.05 0.0116714 0.00948358 0.00870196 -0.00865718 -0.0122467 -0.00679406
308 30.75 0 0 0 0 -0.00801763 -0.0189034 -0.0120784
309 30.85 0 0 0 0 -0.00801763 -0.0189034 -0.0120784
310 30.95 0.1 0.0241022 0.0857047 0.138857 -0.00796139 -0.0185956 -0.0120109
311 31.05 0.05 0.126981 0.0434082 9.00394e-05 -0.00401585 -0.0113756 -0.0085358
312 31.15 0 0 0 0 -0.00285251 -0.00935203 -0.00748685
313 31.25 0 0 0 0 -0.00285251 -0.00935203 -0.00748685
314 31.35 0 0 0 0 -0.00285251 -0.00935203 -0.00748685
315 31.45 0.05 0.122422 0.00357209 0.0559724 0.0165427 0.00800269 -0.00342426
316 31.55 0 0 0 0 0.03053 0.0205184 -0.000494445
317 31.65 0.05 0.00154683 8.84412e-05 0.0224709 -0.000370223 -0.0123197 -0.00483183
318 31.75 0 0 0 0 -0.00629982 -0.0186212 -0.00566415
319 31.85 0 0 0 0 -0.00629982 -0.0186212 -0.00566415
320 31.95 0 0 0 0 -0.00629982 -0.0186212 -0.00566415
321 32.05 0 0 0 0 -0.00629982 -0.0186212 -0.00566415
322 32.15 0.05 0.000574195 0.119195 0.000178217 -0.00462299 -0.0136126 -0.00417204
323 32.25 0 0 0 0 -6.62641e-05 -2.0055e-06 -0.000117281
324 32.35 0 0 0 0 -6.62641e-05 -2.0055e-06 -0.000117281
325 32.45 0 0 0 0 -6.62641e-05 -2.0055e-06 -0.000117281
326 32.55 0 0 0 0 -6.62641e-05 -2.0055e-06 -0.000117281
