# Time-averaged data for fix fa
# TimeStep Number-of-rows
# Row c_pA[1] c_pA[2] c_pA[3] c_pA[4] c_pA[5] c_pA[6] c_pA[7] c_pA[8]
0 360
243 24.25 0.718 0.655027 0.608228 0.672319 -1.01319 -0.927119 -0.856002
244 24.35 0.772 0.627592 0.620129 0.600949 -0.822777 -0.706444 -0.816822
245 24.45 0.678 0.490346 0.503365 0.619776 -0.799098 -0.77786 -0.778808
246 24.55 0.672 0.55594 0.584703 0.530916 -1.06645 -1.02865 -0.733641
247 24.65 0.712 0.530051 0.578657 0.590481 -1.06313 -0.919784 -0.723967
248 24.75 0.71 0.593456 0.604504 0.590701 -1.10357 -0.769546 -0.714071
249 24.85 0.736 0.600987 0.598745 0.662163 -1.14146 -1.05144 -0.67687
250 24.95 0.714 0.542215 0.562744 0.582605 -0.997083 -1.06545 -0.585584
251 25.05 0.764 0.609399 0.705863 0.674739 -1.09008 -1.0247 -0.525755
252 25.15 0.662 0.614232 0.661762 0.603672 -1.16735 -0.755655 -0.499592
253 25.25 0.59 0.521327 0.535882 0.425151 -1.07931 -0.782223 -0.487363
254 25.35 0.58 0.526026 0.543639 0.535192 -0.944492 -0.930446 -0.519003
255 25.45 0.572 0.466648 0.464735 0.482249 -0.998639 -0.803519 -0.504093
256 25.55 0.596 0.418399 0.47648 0.464025 -1.00047 -0.739339 -0.491904
257 25.65 0.598 0.401907 0.478253 0.466325 -0.859578 -0.86223 -0.475277
258 25.75 0.612 0.54146 0.529345 0.584858 -0.975685 -1.00526 -0.480697
259 25.85 0.546 0.488348 0.504348 0.404677 -0.840165 -0.859355 -0.452933
260 25.95 0.448 0.408397 0.394253 0.318292 -0.842086 -0.813397 -0.437215
261 26.05 0.504 0.409723 0.425037 0.411952 -0.778773 -0.575346 -0.402505
262 26.15 0.44 0.387992 0.377535 0.328754 -0.630373 -0.56882 -0.378466
263 26.25 0.38 0.327566 0.318246 0.317828 -0.376896 -0.585835 -0.31327
264 26.35 0.334 0.255227 0.259675 0.344083 -0.324612 -0.468169 -0.262102
265 26.45 0.352 0.298888 0.367152 0.218608 -0.275494 -0.492855 -0.21
266 26.55 0.278 0.220793 0.184677 0.223386 -0.361138 -0.352043 -0.203393
267 26.65 0.254 0.219383 0.180813 0.223784 -0.275257 -0.380137 -0.198694
268 26.75 0.17 0.145389 0.144738 0.178588 -0.251097 -0.283228 -0.170852
269 26.85 0.176 0.14692 0.139797 0.150449 -0.284746 -0.20832 -0.147381
270 26.95 0.196 0.11204 0.144998 0.203634 -0.201421 -0.122144 -0.115568
271 27.05 0.13 0.123385 0.0719815 0.105893 -0.155602 -0.125785 -0.0983276
272 27.15 0.15 0.121422 0.0873196 0.172221 -0.080395 -0.0894686 -0.0751274
273 27.25 0.108 0.131801 0.0900078 0.110767 -0.117795 -0.095404 -0.0514342
274 27.35 0.082 0.0571579 0.0767258 0.0835417 -0.0666335 -0.0346479 -0.0421748
275 27.45 0.076 0.049939 0.0552426 0.0707202 -0.0580219 -0.0413705 -0.0365107
276 27.55 0.052 0.0453445 0.0598369 0.0347139 -0.0402114 -0.0267852 -0.0246584
277 27.65 0.038 0.0347789 0.0336624 0.0294846 -0.030989 -0.0195218 -0.0165563
278 27.75 0.05 0.0449701 0.0421453 0.0247975 -0.0271017 -0.0162455 -0.0138407
279 27.85 0.038 0.0373168 0.0296305 0.0360202 0.0046622 -0.0136322 -0.0191387
280 27.95 0.04 0.0357054 0.0176816 0.036923 -0.0100253 -0.0128206 -0.0198126
281 28.05 0.022 0.023076 0.0140586 0.0158463 -0.00656982 -0.00932234 -0.0223622
282 28.15 0.026 0.0241125 0.0197271 0.0148759 -0.0105538 -0.00855156 -0.019156
283 28.25 0.024 0.0135971 0.0230927 0.0256636 -0.0078292 -0.00864657 -0.0154262
284 28.35 0.028 0.0279311 0.0271048 0.0220702 -0.00994263 -0.00752374 -0.0119519
285 28.45 0.026 0.0318088 0.0262227 0.0211642 -0.0100098 -0.00655946 -0.00916352
286 28.55 0.02 0.00875598 0.00732217 0.0149442 -0.00340697 -0.0038717 -0.00632308
287 28.65 0.022 0.0272564 0.0241304 0.0229696 -0.00241658 -0.00190057 -0.00530038
288 28.75 0.014 0.0147022 0.00458638 0.0110389 -0.00204457 -0.00287021 -0.00518477
289 28.85 0.014 0.0108989 0.0072694 0.00916933 -0.0017519 -0.00301588 -0.00486453
290 28.95 0.012 0.00597545 0.0148216 0.0099699 -0.00141733 -0.00279577 -0.00410503
291 29.05 0.016 0.0111054 0.0124396 0.0126835 -0.00151955 -0.00287291 -0.00423508
292 29.15 0.016 0.00901211 0.00596562 0.0129848 -0.00173995 -0.00321058 -0.00459617
293 29.25 0.01 0.00756571 0.00606297 0.00314578 -0.00163591 -0.0020125 -0.0040127
294 29.35 0.01 0.00466966 0.0134836 0.00511385 -0.00160683 -0.00155685 -0.00374988
295 29.45 0.014 0.0172596 0.00920005 0.00469138 -0.00146346 -0.00144968 -0.00360278
296 29.55 0.018 0.0101499 0.0166556 0.00952789 -0.00144715 -0.00131229 -0.00341916
297 29.65 0.004 0.00600654 0.00516197 0.000126204 -0.00125237 -0.00120338 -0.00331916
298 29.75 0.01 0.0166616 0.00703584 0.0206377 -0.00122956 -0.00119494 -0.0032494
299 29.85 0.014 0.0128591 0.0182751 0.0103694 -0.00163834 -0.000694875 -0.00236104
300 29.95 0.016 0.0106521 0.0138843 0.00771731 -0.00265717 -0.000659462 -0.00217038
301 30.05 0.026 0.0246098 0.0316684 0.0183865 -0.00695352 -0.00422615 -0.00184645
302 30.15 0.008 0.00665348 0.00400488 0.00452888 -0.00101725 -0.00125829 -0.00170787
303 30.25 0.018 0.0131156 0.00477295 0.0153839 -0.00129645 -0.00172463 -0.00174325
304 30.35 0.016 0.00463357 0.00633891 0.00414526 -0.00158069 -0.00191777 -0.00162206
305 30.45 0.012 0.00768568 0.0125234 0.00130326 -0.00193583 -0.00363815 -0.00187694
306 30.55 0.02 0.0182175 0.00689118 0.0466231 -0.00150445 -0.00295717 -0.00194996
307 30.65 0.01 0.00687549 0.00100495 0.00803024 -0.00146665 -0.00336735 -0.00252124
308 30.75 0.018 0.0191814 0.010598 0.00383337 -0.00146144 -0.00225667 -0.00255944
309 30.85 0.018 0.0181453 0.0180888 0.010972 0.000516853 -0.00207085 -0.00243515
310 30.95 0.018 0.0107095 0.0146539 0.0326848 -0.00137132 -0.00262835 -0.00234022
311 31.05 0.024 0.0246669 0.0283782 0.0171802 -0.00603597 -0.0012475 -0.00227082
312 31.15 0.008 0.00528267 0.00430444 0.000915483 -0.00356481 -9.59569e-05 -0.00242424
313 31.25 0.028 0.0186167 0.0201909 0.0130242 -0.00316266 -0.00163495 -0.0026376
314 31.35 0.024 0.0243935 0.020882 0.0143928 -0.00270591 -0.00615844 -0.00365713
315 31.45 0.022 0.0269053 0.00415172 0.00572609 -0.0072887 -0.0106261 -0.00377732
316 31.55 0.022 0.012748 0.00934257 0.0110111 -0.0048035 -0.00735128 -0.00387056
317 31.65 0.02 0.00414908 0.0101816 0.0118171 -0.00594797 -0.00505382 -0.0038228
318 31.75 0.018 0.00606843 0.0298288 0.00403006 -0.0053832 -0.00393538 -0.0040381
319 31.85 0.01 0.00328024 0.00482119 0.00420039 -0.00560783 -0.00331638 -0.00413622
320 31.95 0.016 0.0216407 0.0148239 0.00290369 -0.00245162 -0.0041597 -0.00370177
321 32.05 0.014 0.0180796 0.00623736 0.00858271 -0.00110683 -0.00301154 -0.00310772
322 32.15 0.012 0.00400309 0.00726048 0.00934901 -0.000585439 -0.00142377 -0.00292257
323 32.25 0.016 0.0184301 0.0104963 0.00724408 -0.000608677 -0.00144352 -0.00293977
324 32.35 0.016 0.00410234 0.00817638 0.00959583 -0.000821495 -0.00136413 -0.00305564
325 32.45 0.002 0.000517535 0.00156326 0.00338926 -0.00101951 -0.00145192 -0.00312268
326 32.55 0.016 0.0201919 0.0051826 0.00988646 -0.00115995 -0.00156576 -0.00318127
327 32.65 0.012 0.00883419 0.00491181 0.00284075 -0.00127266 -0.00130595 -0.00263431
328 32.75 0.03 0.0200973 0.0255804 0.0245029 -0.00172725 -0.00202248 -0.00231135
329 32.85 0.016 0.0149751 0.0142022 0.00762792 -0.00134055 -0.00236942 -0.00266517
330 32.95 0.022 0.013243 0.0121139 0.0103867 -0.00164988 -0.00388498 -0.00269445
331 33.05 0.022 0.0188009 0.0157547 0.0107148 -0.0042432 -0.00342689 -0.00138834
332 33.15 0.01 0.00628726 0.00581711 0.00192917 -0.00198688 -0.000719077 -6.58801e-05
333 33.25 0.016 0.0184489 0.00976723 0.0138858 -0.0029608 -0.000875494 -0.000174948
334 33.35 0.016 0.00643424 0.00661195 0.00702122 -0.00346155 -0.00243808 -0.000403276
335 33.45 0.008 0.00604671 0.00317994 0.0356029 -0.00261964 -0.00305252 -0.000170299
336 33.55 0.016 0.00926068 0.0106861 0.00962233 -0.00160176 -0.000665685 -0.000164154
337 33.65 0.012 0.00787484 0.00217689 0.00634498 -0.00224718 -0.00187129 -0.000241561
338 33.75 0.026 0.0165124 0.0288266 0.0106897 -0.00632824 -0.00380669 -0.000244036
339 33.85 0.016 0.00184533 0.00952493 0.0124137 -0.00213588 -0.00250107 -0.00125733
340 33.95 0.01 0.00415883 0.00789945 0.0057112 -0.00239761 -0.00352826 -0.00261274
341 34.05 0.01 0.005908 0.0063367 0.00871058 -0.00211092 -0.00318735 -0.0025333
342 34.15 0.008 0.00169279 0.00297161 0.00274971 -0.00343724 -0.00312327 -0.00244537
343 34.25 0.014 0.0112053 0.0092185 0.00321856 -0.00299147 -0.00265267 -0.00242541
344 34.35 0.014 0.00627517 0.00699795 0.00759579 -0.00710105 -0.00212769 -0.00211851
345 34.45 0.01 0.00461951 0.00469035 0.012915 -0.00260135 -0.00182223 -0.00210203
346 34.55 0.012 0.00573285 0.00869204 0.00965947 -0.00303665 -0.00239712 -0.002114
347 34.65 0.016 0.00888826 0.0181097 0.0068305 -0.00195362 -0.00235187 -0.00235238
348 34.75 0.026 0.0131518 0.0139882 0.0304453 0.000415464 -0.00136241 -0.00180339
349 34.85 0.004 0.00157581 0.00103789 0.00109572 0.000911737 -0.000196307 -0.00138292
350 34.95 0.022 0.0088904 0.0138326 0.00840719 0.000830005 -0.000402829 -0.00177984
351 35.05 0.032 0.0115007 0.0199725 0.00893615 0.00107709 -0.00137146 -0.00169695
352 35.15 0.016 0.00866586 0.00813742 0.0124135 -0.00118513 -0.00232494 -0.00120022
353 35.25 0.002 4.06154e-05 0.00227736 6.98991e-05 -0.00290298 -0.00240018 -0.0014789
354 35.35 0.016 0.00715842 0.00475097 0.0167093 -0.00298364 -0.00248134 -0.00153639
355 35.45 0.016 0.00515108 0.00894361 0.0163007 -0.00175842 -0.00133855 -0.0012108
356 35.55 0.022 0.00517768 0.00997271 0.0111533 -0.00044083 -0.00104364 -0.00107695
357 35.65 0.022 0.0140043 0.0213086 0.0164392 -0.000347468 -0.00067403 -0.00122623
358 35.75 0.018 0.01455 0.00901286 0.0114649 -0.000619378 -0.000853578 -0.00193565
359 35.85 0.004 0.00850341 0.00316006 0.000626556 -0.00133573 -0.00117682 -0.00279732
360 35.95 0.028 0.0113416 0.0235411 0.00519269 -0.000556243 -0.00198034 -0.00281768
15000 360
1 0.05 0.0137255 0.0136634 0.0110162 0.00679298 -0.000545729 -0.00256791 -0.00311707
2 0.15 0.0156863 0.00830808 0.00509454 0.00566569 -0.000386373 -0.00272217 -0.00324135
3 0.25 0.0137255 0.0087866 0.00670884 0.00456199 -0.00119102 -0.00436451 -0.00377973
4 0.35 0.0215686 0.0184832 0.00692263 0.00256695 -0.0011154 -0.00468396 -0.0035084
5 0.45 0.0117647 0.00385649 0.00465434 0.0165419 -0.00107919 -0.0046863 -0.00369339
6 0.55 0.00784314 0.00628395 0.00350704 0.0193046 -0.0011928 -0.00387657 -0.00352607
7 0.65 0.0137255 0.00689769 0.00815657 0.0121663 -0.00181894 -0.00340593 -0.0033666
8 0.75 0.0235294 0.020809 0.0145696 0.0170658 -0.00193276 -0.0033333 -0.00382529
9 0.85 0.00588235 0.00243872 0.00171867 0.0110152 -0.00183469 -0.00327788 -0.00361458
10 0.95 0.0254902 0.0107395 0.0148272 0.0263232 -0.00263296 -0.00302077 -0.00307476
11 1.05 0.00980392 0.0014465 0.00400003 0.0100115 -0.00331513 -0.00583018 -0.0030715
12 1.15 0.0196078 0.00675464 0.0143227 0.0079137 -0.00179189 -0.00233168 -0.00340045
13 1.25 0.0156863 0.00565715 0.00654074 0.0051347 -0.00178635 -0.0022693 -0.00347195
14 1.35 0.0196078 0.00997702 0.0151829 0.0151097 -0.00157033 -0.00233828 -0.00324588
15 1.45 0.00980392 0.00532613 0.00750407 0.00247631 -0.00107482 -0.00205666 -0.00313565
16 1.55 0.0117647 0.0039373 0.00739241 0.00515117 -0.00112569 -0.00247212 -0.00321282
17 1.65 0.0156863 0.0114312 0.0123412 0.00739755 -0.00107297 -0.00151355 -0.00268096
18 1.75 0.00980392 0.00565426 0.00926853 0.0107792 -0.00152497 -0.00221856 -0.0030936
19 1.85 0.0137255 0.00186507 0.0285642 0.00399497 -0.0017349 -0.00254492 -0.00309151
20 1.95 0.00980392 0.00208306 0.0116349 0.00243144 -0.00173164 -0.00223562 -0.00267044
21 2.05 0.0156863 0.00493035 0.0110815 0.00673251 -0.00140395 -0.00203905 -0.00252565
22 2.15 0.00980392 0.00457046 0.00484442 0.00201789 -0.00132123 -0.00182671 -0.0022264
23 2.25 0.00392157 0.00392822 0.000937716 0.00944848 -0.00153738 -0.00111999 -0.00210903
24 2.35 0.00588235 0.00236428 0.00617565 0.0101153 -0.00185756 -0.00096157 -0.00209031
25 2.45 0.0156863 0.00539777 0.00926151 0.0328821 -0.0017978 -0.000759863 -0.0017105
26 2.55 0.00980392 0.00466353 0.0037057 0.00514727 -0.00104532 -0.000637997 -0.00152173
27 2.65 0.00588235 0.00575217 0.00153238 0.00428064 -0.000888878 -0.000585607 -0.00149168
28 2.75 0.00980392 0.00782085 0.00359776 0.00993233 -0.00116241 -0.000585173 -0.00148746
29 2.85 0.0176471 0.00836654 0.0146715 0.0103535 -0.00226008 -0.000555326 -0.00121351
30 2.95 0.00588235 0.000300528 0.00467468 0.0119501 -0.00170578 -0.000500279 -0.00104493
31 3.05 0.00784314 0.00758917 0.00353817 0.00152612 -0.00155114 -0.000282839 -0.000905142
32 3.15 0.00588235 0.000312118 0.00444736 0.00573123 -0.00078653 -0.000227656 -0.000871762
33 3.25 0.00784314 0.00716978 0.00830331 0.00317692 -0.000819608 -0.000249681 -0.000944332
34 3.35 0.00392157 0.00231576 0.000670176 0.0168183 -0.000924575 -0.000319056 -0.00123321
35 3.45 0.00980392 0.00933591 0.00667016 0.00741457 -0.00228944 -0.00229791 0.000115049
36 3.55 0.0137255 0.0127522 0.00983804 0.00777455 -0.000109428 -0.000960884 0.00447013
37 3.65 0.00588235 0.00617087 0.00605492 0.00319658 0.000822272 -0.000148005 0.00449864
38 3.75 0.00588235 0.0049861 0.00310466 0.00384934 0.0012368 -0.000135497 0.00466084
39 3.85 0.00784314 0.00390979 0.00503846 0.0105155 0.0013837 -0.000230037 0.00469437
40 3.95 0.00392157 0.00558302 0.000340721 0.00251873 0.00144623 -0.000544653 0.00456634
41 4.05 0.00196078 4.59202e-06 0.00120327 0.00151906 0.00145556 -0.000509068 0.00457062
42 4.15 0.0196078 0.0154784 0.0170937 0.0206257 0.00899279 0.000177972 0.00457548
43 4.25 0.00392157 0.00235223 0.00215099 0.00489375 0.00113079 -0.00038995 0.00453339
44 4.35 0.00980392 0.00689729 0.00852772 0.0110935 -0.000358879 -0.00103866 -0.000949082
45 4.45 0.00588235 0.00752197 0.0120117 0.000665584 -0.000377595 -0.000493172 -0.000753636
46 4.55 0.0156863 0.011353 0.0176374 0.0066832 -0.00155829 -0.00190565 -0.000777921
47 4.65 0.00784314 0.00976342 0.00746249 0.01963 -0.0014067 -0.00189779 -0.000764673
48 4.75 0.00980392 0.00721709 0.0055238 0.00681931 0.000196897 0.00191399 0.00146571
49 4.85 0.0137255 0.00905545 0.00555267 0.0213583 0.000896823 0.00427471 0.00299621
50 4.95 0.00980392 0.0052988 0.00418333 0.00977103 0.000798691 0.00460678 0.00282373
51 5.05 0.00784314 0.0124718 0.0018871 0.00390229 0.000512813 0.00438248 0.00251802
52 5.15 0.00980392 0.00744486 0.00276704 0.00425553 0.000752926 0.00442983 0.0024871
53 5.25 0.00980392 0.00187192 0.00343767 0.00384441 0.0010403 0.00446883 0.00247293
54 5.35 0.00196078 0.000153368 0.0041732 0.00222928 -0.000277407 0.000602094 -0.000343765
55 5.45 0.00588235 0.00158418 0.00477103 0.000752989 -0.000750732 -0.000791789 -0.00136993
56 5.55 0.00392157 0.00227424 0.00273316 0.00171246 -0.000759325 -0.000854072 -0.00142648
57 5.65 0.00588235 0.0034283 0.00218938 0.00289914 -0.000871876 -0.000934753 -0.00144813
58 5.75 0.00980392 0.00323923 0.00436988 0.00496684 -0.00185703 -0.00156177 -0.0014626
59 5.85 0.0117647 0.005033 0.0096749 0.0154112 -0.00183653 -0.00180897 -0.00122669
60 5.95 0.0137255 0.00727491 0.00479774 0.0151752 -0.00173502 -0.00240306 -0.000873012
61 6.05 0.00784314 0.003216 0.00397255 0.00428702 -0.000247646 -0.00119422 0.00144479
62 6.15 0.0196078 0.00818664 0.00952469 0.0150655 0.00116259 -0.00109514 0.00151336
63 6.25 0.0235294 0.0163449 0.00941586 0.0435829 0.00391551 -0.00166491 0.00115574
64 6.35 0.0117647 0.0107213 0.000975222 0.0182745 0.00998266 -0.000734792 0.000988556
65 6.45 0.00784314 0.00283857 0.000854289 0.00449626 0.0102845 -0.000288433 0.000783974
66 6.55 0.00784314 0.0132263 0.00702671 0.0037379 0.0059045 0.000294594 0.000430299
67 6.65 0.00784314 0.00702548 0.00376074 0.00526544 0.00090281 0.0033674 0.000857428
68 6.75 0.0176471 0.0114501 0.00855196 0.0118077 0.000678084 0.00316508 0.000431661
69 6.85 0.00784314 0.00473728 0.00132451 0.00268429 0.000332171 0.00297984 -0.000639957
70 6.95 0.0156863 0.00768413 0.00877736 0.0114154 0.00497157 0.00429229 -0.0028613
71 7.05 0.0156863 0.010703 0.010183 0.0112414 0.0071051 0.00361634 -0.00399638
72 7.15 0.0156863 0.0162332 0.00991329 0.00728439 0.00183428 0.00027575 -0.0060805
73 7.25 0.0294118 0.0162753 0.0133505 0.0105838 -0.00492201 -0.00330003 -0.00802102
74 7.35 0.0156863 0.0128133 0.00738781 0.00813283 -0.00768884 -0.00964076 -0.0104562
75 7.45 0.0215686 0.00575945 0.00769041 0.00996704 -0.00672269 -0.00914041 -0.01145
76 7.55 0.0156863 0.0191065 0.0232815 0.0033242 -0.00494813 -0.00915662 -0.0127065
77 7.65 0.0235294 0.0176645 0.0217309 0.0289266 -0.0120617 -0.0142487 -0.015566
78 7.75 0.0509804 0.0456382 0.0428142 0.039792 -0.0147828 -0.0199694 -0.022861
79 7.85 0.0392157 0.0444576 0.009064 0.0295576 -0.0278987 -0.0211198 -0.027611
80 7.95 0.054902 0.0468014 0.0343592 0.0384931 -0.0346962 -0.0331391 -0.032244
81 8.05 0.0647059 0.0489274 0.0415051 0.0678481 -0.0282672 -0.0371101 -0.0383554
82 8.15 0.0823529 0.0618446 0.0473889 0.0422802 -0.0432476 -0.0491922 -0.0409179
83 8.25 0.0529412 0.0475277 0.0541685 0.0574691 -0.0484077 -0.0310516 -0.0451864
84 8.35 0.0627451 0.0632057 0.0488059 0.0583286 -0.037095 0.00960283 -0.0542105
85 8.45 0.0941176 0.0632921 0.0884425 0.069575 -0.0298856 -0.0602581 -0.0669902
86 8.55 0.129412 0.121251 0.0927727 0.128386 -0.0985854 -0.0767175 -0.0844728
87 8.65 0.137255 0.0907714 0.110657 0.126769 -0.156386 -0.117308 -0.0972763
88 8.75 0.141176 0.121881 0.0915069 0.123072 -0.09977 -0.106374 -0.107921
89 8.85 0.154902 0.0944927 0.113477 0.11783 -0.160602 -0.0772623 -0.12559
90 8.95 0.168627 0.136868 0.184312 0.126469 -0.195105 -0.0432323 -0.126661
91 9.05 0.188235 0.167329 0.157998 0.143654 -0.190723 -0.0513702 -0.138502
92 9.15 0.237255 0.23702 0.193039 0.202286 -0.128436 -0.126559 -0.162436
93 9.25 0.258824 0.251041 0.207803 0.204834 -0.124761 -0.213438 -0.180761
94 9.35 0.268627 0.205434 0.193707 0.268228 -0.284563 -0.256635 -0.203999
95 9.45 0.331373 0.240304 0.279522 0.333129 -0.457743 -0.371905 -0.233893
96 9.55 0.313725 0.285336 0.293924 0.232247 -0.498204 -0.409944 -0.272125
97 9.65 0.4 0.337023 0.351973 0.340265 -0.386953 -0.409636 -0.296949
98 9.75 0.411765 0.31419 0.339234 0.355651 -0.387615 -0.616873 -0.303736
99 9.85 0.415686 0.403998 0.364063 0.373122 -0.590805 -0.519352 -0.336691
100 9.95 0.494118 0.51086 0.355907 0.410426 -0.681058 -0.626771 -0.345114
101 10.05 0.480392 0.449134 0.39384 0.46268 -0.613056 -0.612526 -0.346317
102 10.15 0.5 0.398637 0.455743 0.442457 -0.648486 -0.536847 -0.351343
103 10.25 0.533333 0.496803 0.467239 0.54104 -0.646533 -0.581509 -0.342937
104 10.35 0.582353 0.483885 0.503432 0.535311 -0.586491 -0.522225 -0.37467
105 10.45 0.631373 0.543248 0.543696 0.554292 -0.596831 -0.752733 -0.390828
106 10.55 0.607843 0.58105 0.498705 0.547092 -0.794206 -0.854763 -0.465711
107 10.65 0.637255 0.549427 0.532206 0.570388 -0.990465 -0.930152 -0.544269
108 10.75 0.609804 0.491258 0.541753 0.529012 -0.863914 -0.982687 -0.610621
109 10.85 0.652941 0.5126 0.540516 0.54075 -0.820469 -1.07763 -0.647259
110 10.95 0.654902 0.605833 0.497951 0.520401 -0.87151 -0.886847 -0.61419
111 11.05 0.658824 0.541762 0.552219 0.555394 -1.15106 -1.097 -0.653272
112 11.15 0.668627 0.691568 0.618915 0.54405 -1.28852 -1.20385 -0.667793
113 11.25 0.696078 0.525538 0.546089 0.588996 -0.839676 -1.09304 -0.676013
114 11.35 0.672549 0.628746 0.571925 0.555368 -1.14591 -1.16204 -0.708818
115 11.45 0.737255 0.624906 0.526253 0.623601 -0.909376 -1.17301 -0.742672
116 11.55 0.707843 0.551403 0.573691 0.628421 -0.60535 -0.97817 -0.774458
117 11.65 0.64902 0.57967 0.531994 0.522267 -0.727756 -0.791422 -0.745572
118 11.75 0.776471 0.655528 0.642247 0.698016 -0.74689 -0.906744 -0.765399
119 11.85 0.778431 0.66692 0.727972 0.606111 -0.80195 -0.771245 -0.795855
120 11.95 0.686275 0.633871 0.616299 0.581012 -0.861776 -0.923434 -0.805968
121 12.05 0.703922 0.507741 0.588569 0.580022 -0.678896 -1.07217 -0.804431
122 12.15 0.807843 0.649957 0.71802 0.660164 -0.939861 -0.8137 -0.819636
123 12.25 0.701961 0.599065 0.613971 0.623298 -1.13547 -0.880283 -0.818717
124 12.35 0.696078 0.571309 0.569282 0.586001 -1.01477 -0.687076 -0.804897
125 12.45 0.721569 0.534573 0.619611 0.577051 -0.903244 -0.787628 -0.876455
126 12.55 0.754902 0.643152 0.669769 0.738444 -0.965684 -1.25019 -0.91285
127 12.65 0.739216 0.639863 0.627339 0.615811 -0.69667 -1.01936 -0.871827
128 12.75 0.739216 0.615214 0.651988 0.650169 -0.820078 -0.718571 -0.821685
129 12.85 0.747059 0.648292 0.57673 0.654235 -0.938315 -0.8714 -0.874476
130 12.95 0.756863 0.693944 0.62402 0.634064 -1.37421 -1.17586 -0.888228
131 13.05 0.745098 0.660951 0.55835 0.540314 -1.03253 -0.998683 -0.859773
132 13.15 0.711765 0.505022 0.668375 0.608037 -0.73264 -0.941828 -0.840836
133 13.25 0.741176 0.655041 0.712362 0.594944 -0.814428 -0.875394 -0.813493
134 13.35 0.737255 0.673972 0.658745 0.557172 -0.820749 -0.543364 -0.841532
135 13.45 0.801961 0.675208 0.701678 0.757504 -0.84223 -0.554417 -0.752122
136 13.55 0.72549 0.61979 0.672858 0.613132 -0.928269 -0.817589 -0.759279
137 13.65 0.8 0.649292 0.666261 0.654738 -0.885517 -0.950637 -0.786715
138 13.75 0.743137 0.655676 0.642118 0.581422 -0.391255 -0.506699 -0.814673
139 13.85 0.717647 0.580965 0.660424 0.609092 -0.630569 -0.924145 -0.756916
140 13.95 0.735294 0.683055 0.621172 0.630871 -0.521088 -0.696122 -0.710471
141 14.05 0.723529 0.630904 0.675476 0.641356 -0.38871 -0.474552 -0.739179
142 14.15 0.807843 0.705655 0.648682 0.658831 -0.864133 -0.553141 -0.796782
143 14.25 0.798039 0.679819 0.643624 0.620315 -0.611845 -0.928769 -0.730947
144 14.35 0.770588 0.701672 0.668951 0.5741 -0.52961 -0.962804 -0.686672
145 14.45 0.741176 0.526954 0.698368 0.605412 -0.635316 -0.924774 -0.750045
146 14.55 0.739216 0.590503 0.595939 0.648753 -0.88439 -1.06394 -0.772407
147 14.65 0.764706 0.577519 0.582012 0.627983 -0.794026 -1.0003 -0.749436
148 14.75 0.727451 0.61665 0.666725 0.59273 -1.04633 -1.07099 -0.674072
149 14.85 0.727451 0.595714 0.656427 0.582551 -0.998118 -0.954146 -0.759485
150 14.95 0.707843 0.588624 0.581739 0.552235 -0.911363 -0.986136 -0.706289
151 15.05 0.758824 0.686284 0.69959 0.655826 -0.759913 -0.832573 -0.769813
152 15.15 0.772549 0.6714 0.63251 0.6923 -0.619325 -0.569923 -0.785765
153 15.25 0.796078 0.71417 0.656617 0.646984 -0.929803 -0.807951 -0.765888
154 15.35 0.723529 0.679024 0.549642 0.464405 -0.844684 -0.804851 -0.782549
155 15.45 0.798039 0.646242 0.680677 0.729182 -0.749982 -0.637201 -0.879645
156 15.55 0.762745 0.688695 0.620947 0.642316 -1.10124 -0.685816 -0.974767
157 15.65 0.707843 0.623465 0.624166 0.516896 -1.09498 -0.965329 -1.04188
158 15.75 0.739216 0.595376 0.574539 0.64161 -0.691067 -0.7829 -0.968315
159 15.85 0.745098 0.658954 0.644056 0.709668 -0.773079 -0.774722 -0.954339
160 15.95 0.719608 0.638088 0.649984 0.618654 -0.985007 -0.967742 -0.992143
161 16.05 0.768627 0.63627 0.708418 0.690982 -1.2573 -0.933289 -0.992664
162 16.15 0.723529 0.645613 0.621858 0.601231 -1.02235 -0.827249 -0.963025
163 16.25 0.729412 0.668767 0.652553 0.698539 -1.02979 -1.09692 -0.920032
164 16.35 0.792157 0.680297 0.662783 0.701863 -0.626805 -0.412967 -0.821472
165 16.45 0.776471 0.647759 0.697545 0.655898 -0.173563 -0.85975 -0.805231
166 16.55 0.758824 0.613268 0.669155 0.698276 -0.732227 -1.00342 -0.755223
167 16.65 0.739216 0.664496 0.713934 0.622378 -0.866555 -1.08254 -0.763604
168 16.75 0.727451 0.624427 0.661161 0.622652 -1.08494 -0.763294 -0.814394
169 16.85 0.680392 0.567685 0.569274 0.543906 -0.548036 -0.89968 -0.836654
170 16.95 0.741176 0.578788 0.6519 0.603491 -0.747298 -1.0917 -0.759354
171 17.05 0.803922 0.733845 0.665476 0.663479 -0.930829 -0.632294 -0.754537
172 17.15 0.764706 0.582626 0.533003 0.599744 -0.874093 -0.695511 -0.672988
173 17.25 0.764706 0.642905 0.664332 0.676304 -1.00275 -0.941431 -0.683166
174 17.35 0.778431 0.634172 0.79308 0.660806 -1.01063 -0.870601 -0.633999
175 17.45 0.768627 0.631189 0.652623 0.680042 -0.959284 -0.760329 -0.594086
176 17.55 0.758824 0.660222 0.709663 0.626596 -0.823153 -1.00577 -0.581665
177 17.65 0.723529 0.643205 0.669074 0.653669 -0.781641 -0.795013 -0.632082
