# Time-averaged data for fix fa
# TimeStep Number-of-rows
# Row c_pA[1] c_pA[2] c_pA[3] c_pA[4] c_pA[5] c_pA[6] c_pA[7] c_pA[8]
0 360
331 33.05 0.1 0.00135214 0.0400256 0.00160908 -0.00185595 -0.00806064 -0.00741387
332 33.15 0 0 0 0 -0.00211365 -0.00245384 -0.0103681
333 33.25 0 0 0 0 -0.00213408 -0.00247428 -0.0103714
334 33.35 0 0 0 0 -0.00212561 -0.0024658 -0.0103685
335 33.45 0 0 0 0 -0.00212489 -0.00246509 -0.010372
336 33.55 0 0 0 0 -0.00212898 -0.00246918 -0.0103678
337 33.65 0 0 0 0 -0.00211676 -0.00245696 -0.0103728
338 33.75 0 0 0 0 -0.00213545 -0.00247565 -0.010367
339 33.85 0 0 0 0 -0.00209569 -0.00243589 -0.0103735
340 33.95 0.1 0.0246319 0.0731302 0.143854 -0.00236462 -0.00270482 -0.0103852
341 34.05 0 0 0 0 -0.00231295 -0.00265315 -0.0103706
342 34.15 0 0 0 0 -0.00234622 -0.00268642 -0.0103674
343 34.25 0.1 0.0324 0.030392 0.0815322 -0.0976768 -0.00636287 -0.0113873
344 34.35 0.2 0.101559 0.049183 0.066818 -0.308519 -0.0365219 -0.0085783
345 34.45 0 0 0 0 -0.000891099 -0.00176761 -0.000867165
346 34.55 0 0 0 0 -0.000889521 -0.00176604 -0.000866677
347 34.65 0 0 0 0 -0.000890766 -0.00176728 -0.000866755
348 34.75 0 0 0 0 -0.000892629 -0.00176914 -0.000866959
349 34.85 0.1 0.0250011 0.0518753 0.0351102 -0.000596566 -0.000884669 -0.000844074
350 34.95 0 0 0 0 -0.0002482 -0.000367744 -0.000820824
351 35.05 0 0 0 0 -0.000275191 -0.000394735 -0.000816409
352 35.15 0 0 0 0 -0.000260873 -0.000380417 -0.000819874
353 35.25 0 0 0 0 -0.00027014 -0.000389684 -0.000816526
354 35.35 0 0 0 0 -0.000264388 -0.000383932 -0.000820343
355 35.45 0 0 0 0 -0.000267794 -0.000387338 -0.000815876
356 35.55 0 0 0 0 -0.00026687 -0.000386414 -0.000820943
357 35.65 0 0 0 0 -0.000265409 -0.000384953 -0.000815901
358 35.75 0 0 0 0 -0.000270202 -0.000389746 -0.000820087
359 35.85 0 0 0 0 -0.00025949 -0.000379034 -0.000816785
360 35.95 0.1 0.0352213 0.106065 3.00382e-05 -0.000702127 -0.0232231 -0.00223976
200 360
1 0.05 0 0 0 0 -0.000614551 -0.0156413 -0.00192775
2 0.15 0 0 0 0 -0.000618643 -0.0156454 -0.00192763
3 0.25 0 0 0 0 -0.0006243 -0.0156511 -0.00192787
4 0.35 0.1 0.011925 0.0107435 0.000359213 -0.000446561 -0.00174741 -0.000851895
5 0.45 0 0 0 0 -0.000193949 -0.000160404 -0.000695607
6 0.55 0 0 0 0 -0.000208242 -0.000174697 -0.000696911
7 0.65 0 0 0 0 -0.000203344 -0.000169799 -0.000695598
8 0.75 0 0 0 0 -0.000205445 -0.000171901 -0.000696733
9 0.85 0 0 0 0 -0.000205077 -0.000171533 -0.000695789
10 0.95 0 0 0 0 -0.000204312 -0.000170767 -0.000696584
11 1.05 0 0 0 0 -0.000205997 -0.000172452 -0.000695369
12 1.15 0 0 0 0 -0.000203536 -0.000169991 -0.000697428
13 1.25 0 0 0 0 -0.000206782 -0.000173238 -0.000694771
14 1.35 0 0 0 0 -0.000203489 -0.000169945 -0.000697331
15 1.45 0 0 0 0 -0.000218141 -0.000184596 -0.000695087
16 1.55 0.05 0.0532042 0.0014104 0.138768 -0.000304634 -0.000302189 -0.000423357
17 1.65 0.05 0.0112949 0.0646482 0.00015956 -0.00111423 -0.000445163 -0.000693042
18 1.75 0.1 0.0392423 0.168146 0.0482018 -0.0123345 -0.00335382 -0.00924664
19 1.85 0 0 0 0 -0.0146038 -0.00452217 -0.0139253
20 1.95 0 0 0 0 -0.0146224 -0.00454072 -0.0139255
21 2.05 0 0 0 0 -0.0146276 -0.00454592 -0.0139254
22 2.15 0.05 0.000344046 0.0024657 0.00844116 -0.0128929 -0.00355859 -0.013791
23 2.25 0 0 0 0 -0.010465 -0.0021057 -0.0136055
24 2.35 0 0 0 0 -0.0104379 -0.00207861 -0.0136014
25 2.45 0.1 0.0250224 0.0923806 0.0496089 -0.00602753 -0.00244865 -0.0112973
26 2.55 0 0 0 0 -0.00344887 -0.00375931 -0.0106371
27 2.65 0.05 4.96846e-05 0.0364288 0.032167 -0.00351758 -0.00382801 -0.0106437
28 2.75 0 0 0 0 -0.00346369 -0.00377413 -0.0106455
29 2.85 0.05 0.0490948 0.00130689 0.127764 -0.00344728 -0.00375771 -0.0106581
30 2.95 0 0 0 0 -0.00336247 -0.0036729 -0.0106519
31 3.05 0.1 0.0437569 0.0227826 0.000926947 -0.039578 -0.0027827 -0.013179
32 3.15 0.05 0.0510928 0.00816625 0.0315835 -0.133296 -0.00225408 -0.00693272
33 3.25 0 0 0 0 -0.0147986 -0.000996305 -0.00617614
34 3.35 0.05 5.35803e-05 0.0392852 0.0349094 -0.0148131 -0.00101078 -0.00619639
35 3.45 0 0 0 0 -0.0146801 -0.000877803 -0.00619301
36 3.55 0 0 0 0 -0.0146912 -0.000888908 -0.00619099
37 3.65 0 0 0 0 -0.0146888 -0.000886515 -0.00619091
38 3.75 0.05 0.0187352 0.00815349 0.020793 -0.00403636 -0.000406537 -0.00199433
39 3.85 0 0 0 0 -0.000132525 -0.000132525 -0.000486701
40 3.95 0 0 0 0 -0.000137333 -0.000137333 -0.000482851
41 4.05 0 0 0 0 -0.00013634 -0.00013634 -0.000485005
42 4.15 0 0 0 0 -0.000136539 -0.000136539 -0.000483953
43 4.25 0 0 0 0 -0.000136785 -0.000136785 -0.000484018
44 4.35 0 0 0 0 -0.000136456 -0.000136456 -0.00048491
45 4.45 0 0 0 0 -0.000136685 -0.000136685 -0.000483098
46 4.55 0 0 0 0 -0.000136632 -0.000136632 -0.000485855
47 4.65 0 0 0 0 -0.000136288 -0.000136288 -0.000482073
48 4.75 0 0 0 0 -0.000137011 -0.000137011 -0.000486979
49 4.85 0 0 0 0 -0.000135676 -0.000135676 -0.000480812
50 4.95 0 0 0 0 -0.000137616 -0.000137616 -0.000488379
51 5.05 0 0 0 0 -0.000134828 -0.000134828 -0.000479522
52 5.15 0 0 0 0 -0.000138597 -0.000138597 -0.0004894
53 5.25 0 0 0 0 -0.000133627 -0.000133627 -0.000478531
54 5.35 0 0 0 0 -0.000140628 -0.000140628 -0.000490536
55 5.45 0 0 0 0 -0.000138697 -0.000138697 -0.000479061
56 5.55 0.05 0.0184336 0.0293706 0.00688924 -0.000243094 -0.000268293 -0.000663722
57 5.65 0 0 0 0 -0.00018676 -0.000214402 -0.000656901
58 5.75 0.05 0.08099 0.0119201 0.240195 -0.000475276 -0.000623816 -0.00114768
59 5.85 0.05 0.0198682 0.0316291 0.00821631 -0.000622475 -0.000900651 -0.00180459
60 5.95 0 0 0 0 -0.000548156 -0.000826332 -0.00182622
61 6.05 0 0 0 0 -0.000543124 -0.0008213 -0.00181942
62 6.15 0 0 0 0 -0.000548391 -0.000826566 -0.00182605
63 6.25 0 0 0 0 -0.000538034 -0.00081621 -0.00181592
64 6.35 0.05 0.0264289 0.00291601 0.00143873 -0.000781329 -0.0011132 -0.00364439
65 6.45 0.05 0.00787082 0.00688844 0.000442967 0.000710916 9.32585e-05 -0.00142938
66 6.55 0 0 0 0 0.00512001 0.0037841 0.00675891
67 6.65 0 0 0 0 0.00512359 0.00378768 0.00676266
68 6.75 0 0 0 0 0.0051251 0.00378919 0.0067669
69 6.85 0 0 0 0 0.00511963 0.00378372 0.00675587
70 6.95 0 0 0 0 0.00513118 0.00379526 0.0067751
71 7.05 0 0 0 0 0.00511 0.00377408 0.00674328
72 7.15 0 0 0 0 0.00515778 0.00382187 0.00680154
73 7.25 0.1 0.310466 0.0379204 0.00790223 -0.00705323 -0.00185382 -0.00277628
74 7.35 0.05 0.0265342 0.0332841 0.0732519 -0.0328046 -0.0129238 -0.0275813
75 7.45 0.05 0.0126646 0.000306774 0.0127765 -0.0311817 -0.014176 -0.0293269
76 7.55 0 0 0 0 -0.0318882 -0.0148987 -0.0305176
77 7.65 0.15 0.0169559 0.129685 0.369412 -0.0356545 -0.0273382 -0.0495577
78 7.75 0.15 0.0428695 0.291706 0.0825499 -0.0583074 -0.0457966 -0.0785267
79 7.85 0 0 0 0 -0.113776 -0.0593048 -0.0967871
80 7.95 0.1 0.146059 0.00804507 0.0534484 -0.121875 -0.0650378 -0.114058
81 8.05 0.1 0.00448761 0.036181 0.146918 -0.0689826 -0.135656 -0.146165
82 8.15 0.1 0.00754888 0.245649 0.00857358 -0.0697116 -0.0870922 -0.159989
83 8.25 0.05 0.0744844 0.0498947 0.0173332 -0.0904012 -0.124331 -0.203136
84 8.35 0.05 0.0239616 0.0635772 0.00407741 -0.116769 -0.153202 -0.217603
85 8.45 0.1 0.0258035 0.0138554 0.147301 -0.185029 -0.262538 -0.218331
86 8.55 0.1 0.05343 0.15254 0.202539 -0.195255 -0.192551 -0.246068
87 8.65 0.1 0.10569 0.182664 0.13465 -0.143412 -0.247232 -0.233375
88 8.75 0.25 0.162095 0.185117 0.46513 -0.143871 -0.359486 -0.275759
89 8.85 0.05 0.00160876 0.0194259 0.0515601 -0.102553 -0.238946 -0.290024
90 8.95 0.2 0.0796567 0.359165 0.101959 -0.0759252 -0.217978 -0.298534
91 9.05 0.2 0.252239 0.0658521 0.0239672 0.49736 -0.193668 -0.196763
92 9.15 0.35 0.169242 0.327332 0.240542 -0.0270468 -0.330422 -0.158964
93 9.25 0.3 0.156468 0.680566 0.119408 -0.418869 -0.315754 -0.281039
94 9.35 0.2 0.245143 0.180428 0.126909 -0.473011 -0.358938 -0.302611
95 9.45 0.4 0.427566 0.11961 0.374309 -0.492476 -0.616277 -0.342153
96 9.55 0.15 0.0712569 0.0797767 0.194851 -0.185125 -0.383083 -0.339603
97 9.65 0.5 0.591032 0.43366 0.280864 -0.158074 -0.516298 -0.426305
98 9.75 0.15 0.0799283 0.0665493 0.103092 -0.369916 -0.830384 -0.485651
99 9.85 0.75 0.588276 0.469672 0.680985 -0.491395 -0.872469 -0.736637
100 9.95 0.6 0.387638 0.232604 0.351025 -1.25558 -0.506683 -0.788954
101 10.05 0.5 0.381496 0.261951 0.51331 -1.26519 -0.63334 -0.81031
102 10.15 0.5 0.832705 0.298914 0.274875 -1.13764 -1.26535 -0.721941
103 10.25 0.45 0.273517 0.632838 0.605446 -1.25754 -1.58766 -0.577233
104 10.35 0.7 1.0324 0.320383 0.910872 -1.63446 -1.25489 -0.474493
105 10.45 0.75 0.419404 0.29061 0.230654 -0.0272096 0.202682 -0.113496
106 10.55 0.5 0.32126 0.495058 0.321294 0.253499 -1.31546 -0.128406
107 10.65 0.65 0.722062 0.180287 0.373348 -1.78401 -1.55973 0.0839407
108 10.75 0.9 0.67719 0.61363 0.530381 -0.6088 -0.749455 0.0208787
109 10.85 0.6 0.304875 0.638308 0.32047 -0.0126153 -1.41295 -0.0811534
110 10.95 0.65 0.37335 0.331562 0.31077 -0.519828 -1.09773 -0.0088948
111 11.05 0.85 0.521009 0.625778 0.597263 -0.853973 -2.48563 -0.265647
112 11.15 0.55 0.623788 0.343725 0.413203 -1.62379 -2.30336 -0.381894
113 11.25 0.7 0.486581 0.711411 0.505276 -1.42968 -2.21322 -0.301034
114 11.35 0.6 0.762126 0.580078 0.645636 -0.465838 -1.68607 -0.154302
115 11.45 0.75 0.731424 0.746339 0.398193 -0.444968 -0.774518 -0.243686
116 11.55 0.65 0.348936 0.311503 0.687567 -1.68533 -1.6749 -0.33522
117 11.65 0.6 0.413132 0.563366 0.645951 -1.40514 -0.908497 -0.329993
118 11.75 0.85 1.01598 1.3685 0.383113 0.267926 -0.538585 -0.479721
119 11.85 0.5 0.475656 0.332596 0.660704 0.386467 -1.07967 -0.362135
120 11.95 0.9 0.749432 0.681339 0.668665 -0.431821 -1.58985 -0.545016
121 12.05 0.75 0.284587 0.351918 0.571314 -1.0413 -1.43314 -0.801796
122 12.15 0.85 0.649392 0.969687 0.619281 -1.86266 -0.420413 -0.687459
123 12.25 0.6 0.708413 0.353057 0.378745 -1.79204 -1.61267 -0.760339
124 12.35 0.5 0.730189 0.202573 0.512289 -1.42062 -0.35211 -0.86202
125 12.45 0.75 0.313508 0.40149 0.556377 -0.826306 -1.15709 -0.990089
126 12.55 0.85 1.00765 0.540102 0.315009 -0.104913 -2.32264 -1.15215
127 12.65 0.75 0.911243 0.502586 0.863299 -0.593508 -1.41266 -1.24963
128 12.75 1.15 0.583471 0.721035 0.698934 -0.363902 -0.549214 -1.06415
129 12.85 0.75 0.560978 0.374957 0.795766 -0.868868 -1.06774 -1.00471
130 12.95 0.6 0.705992 0.692878 0.910454 -0.0158897 -1.23345 -1.17562
131 13.05 0.6 0.517222 0.375957 0.581098 -1.05204 -1.37473 -1.34454
132 13.15 0.85 0.509834 1.52473 0.899295 0.315216 -1.21058 -1.04298
133 13.25 0.45 0.19421 0.473351 0.507002 0.761761 -0.46675 -1.09861
134 13.35 0.8 0.612416 0.850005 0.536009 -1.47992 -0.687311 -0.962969
135 13.45 0.75 0.613376 0.37142 0.879277 -2.0278 -1.2739 -0.887076
136 13.55 0.7 0.757505 0.800195 0.694618 -0.815856 -0.91036 -0.72995
137 13.65 0.95 0.817263 1.31907 0.554073 -0.0694582 -0.890447 -1.07505
138 13.75 0.85 0.566763 0.781555 0.309265 0.575294 -1.06828 -0.958553
139 13.85 0.9 0.886129 0.787676 0.769016 -1.03097 0.2715 -0.772319
140 13.95 0.45 0.169922 0.224595 0.258587 -0.491414 -1.33649 -0.636141
141 14.05 0.5 0.567624 0.26608 0.212082 -0.806482 -0.143143 -0.668799
142 14.15 0.7 0.296803 0.405062 0.431661 -0.46384 0.0389814 -0.455751
143 14.25 1.25 1.45845 1.10931 1.0581 0.215049 -0.798112 -0.452207
144 14.35 0.8 0.714063 0.984265 0.291397 -0.65333 -1.5974 -0.554525
145 14.45 0.4 0.358275 0.403511 0.292526 -1.89846 -0.515465 -0.780244
146 14.55 0.85 0.758116 0.698872 0.965092 -1.31454 -0.0255958 -0.979959
147 14.65 1.05 0.910209 0.902257 0.881588 -1.42438 -0.428811 -0.954846
148 14.75 0.55 0.140495 0.377766 0.395592 -2.19703 0.247175 -0.999937
149 14.85 0.7 0.578296 0.725966 0.595118 -1.63949 0.809256 -1.05291
150 14.95 0.65 0.534255 0.610059 0.35266 -2.04263 -0.856388 -1.23784
151 15.05 0.6 0.450189 0.65809 0.482896 -2.59238 -1.86694 -1.5272
152 15.15 0.75 0.690315 0.227117 0.493279 -2.61985 -1.42501 -1.5592
153 15.25 0.75 0.578301 0.57751 0.390667 -2.08137 -1.42759 -1.44555
154 15.35 0.9 0.792761 0.417674 0.685175 -1.69922 -0.868104 -1.4564
155 15.45 0.6 0.371988 0.477069 0.574587 -0.452127 -2.10419 -1.05733
156 15.55 0.95 1.05441 0.926505 1.00742 -1.076 -1.75656 -0.80554
157 15.65 0.45 0.305091 0.156208 0.359663 -1.79972 -1.2804 -1.04565
158 15.75 0.5 0.489589 0.25519 0.240083 -1.26118 -1.25054 -0.93092
159 15.85 0.8 0.895121 0.68256 0.70935 -0.316733 -1.10456 -0.490249
160 15.95 0.7 1.21101 0.450749 0.731343 -0.907716 -0.678226 -0.435265
161 16.05 0.7 0.430907 0.539551 0.573911 -2.20561 -1.59657 -0.573631
162 16.15 0.8 0.316474 0.267096 0.324258 -0.934315 -0.438713 -0.586305
163 16.25 0.65 0.400767 0.860682 0.469667 0.0222331 -0.295613 -0.538976
164 16.35 0.8 0.422957 0.263026 0.735485 0.753149 0.619895 -0.56399
165 16.45 0.65 0.682687 0.627312 0.361527 -0.446403 0.247977 -0.622639
166 16.55 0.8 0.911544 0.718874 0.224062 -1.61575 0.572504 -0.526099
167 16.65 0.95 1.10765 1.02372 1.46202 -0.148303 0.0594403 -0.409756
168 16.75 0.65 0.453508 0.699052 0.685168 -0.787669 1.17009 -0.556341
169 16.85 0.8 0.800972 0.55328 0.592468 -0.375942 3.4658 -0.633372
170 16.95 0.75 0.296777 0.558466 0.363853 -0.719636 -0.368672 -0.834334
171 17.05 0.65 0.916711 0.421046 0.25279 -1.71841 -1.44568 -0.791244
172 17.15 0.9 0.493985 0.768426 0.939988 -2.31787 -1.48043 -0.63422
173 17.25 0.65 0.243959 0.445388 0.790241 -1.63745 -1.77215 -1.05062
174 17.35 0.85 0.441808 0.740428 0.511524 -1.36242 -1.18992 -0.811319
175 17.45 0.55 0.243659 0.287971 0.376721 -1.54045 -1.4685 -0.690591
176 17.55 1.15 0.815754 1.2985 0.57644 -2.07799 -1.71703 -0.862189
177 17.65 0.55 0.329123 0.652208 0.475332 -1.26425 -1.70108 -0.911594
178 17.75 0.75 0.399447 0.303433 0.577487 -0.180177 -0.328164 -0.78722
179 17.85 0.85 0.432577 0.879917 0.825104 -0.473805 -0.943606 -0.754523
180 17.95 0.7 0.671978 0.607711 0.365672 -0.263614 -0.232593 -0.632805
181 18.05 0.9 0.301424 0.631787 0.755857 -1.58377 -0.240154 -0.555924
182 18.15 0.6 0.770188 0.511754 0.295383 -1.5387 -0.749262 -0.619176
183 18.25 0.65 0.541533 0.817416 0.628574 -1.72393 -0.325034 -0.90653
184 18.35 0.85 0.260065 0.608802 0.653291 -0.58318 -0.324124 -0.82441
185 18.45 0.75 0.920756 0.661684 0.696918 -0.461377 -1.16683 -0.82786
186 18.55 0.7 0.336877 0.375883 0.602882 0.43121 -1.21017 -0.749309
187 18.65 0.85 0.911924 0.361228 0.725598 -0.689593 1.0043 -0.470305
188 18.75 0.8 0.839652 1.37337 0.758643 -1.28195 -1.71287 -0.62569
189 18.85 0.65 0.606695 0.380012 0.359473 -0.673085 -0.927857 -0.797003
190 18.95 0.95 0.687945 1.00012 0.838955 -1.86862 -1.29086 -0.92319
191 19.05 0.8 0.378252 0.975294 0.794254 -1.7253 0.391672 -1.02109
192 19.15 0.45 0.200016 0.633455 0.349672 -2.6819 -0.573046 -1.18131
193 19.25 0.95 0.688358 1.20482 0.744024 -1.80408 -1.31351 -1.33393
194 19.35 1 0.854446 1.81112 0.494903 -1.84402 -2.30423 -1.67558
195 19.45 0.5 0.471811 0.197048 0.370947 -1.13278 -1.79733 -1.90843
196 19.55 0.45 0.090373 0.639859 0.600922 -0.715103 -1.47464 -1.99928
197 19.65 0.6 0.708364 0.498954 0.756464 -1.03442 -1.30284 -2.02733
198 19.75 1.15 1.09838 1.1782 0.723685 -2.14634 -1.54614 -1.86482
199 19.85 0.95 0.845625 0.564534 0.85974 -2.32244 -1.20867 -1.60691
200 19.95 0.45 0.693546 0.221047 0.54854 -1.23918 -0.679274 -1.44924
201 20.05 0.8 0.46188 0.79282 0.891649 0.132798 0.680737 -1.40696
202 20.15 0.75 0.950442 0.554324 0.596545 -0.58121 -0.760359 -1.51146
203 20.25 0.8 0.747322 1.00066 0.495583 -1.29667 -0.226775 -1.2072
204 20.35 0.5 0.191144 0.365872 0.392545 -1.71324 -0.886888 -1.2315
205 20.45 0.9 0.916969 0.582051 0.605235 -2.12683 -0.379147 -0.813228
206 20.55 1.05 0.992813 0.579764 0.781432 0.0315497 1.16006 -0.591718
207 20.65 0.95 0.927143 0.969757 1.03434 -0.587107 0.90897 -0.620095
208 20.75 0.55 0.327294 1.15698 0.413437 -0.839287 2.04077 -0.524208
209 20.85 0.8 0.746302 0.289265 0.241216 0.394786 -0.51703 -0.821074
210 20.95 0.7 0.621397 0.523695 0.465051 -1.13038 -0.879368 -0.689287
211 21.05 0.55 0.408535 0.327114 0.207407 -1.74079 -0.468553 -0.880476
212 21.15 0.8 1.14741 0.582471 0.537076 -2.129 -0.826465 -1.33334
213 21.25 0.8 1.10576 0.579125 0.520446 -2.684 -1.84539 -1.18872
214 21.35 0.65 0.892852 0.626446 0.63313 -1.8667 0.2476 -1.07494
215 21.45 0.75 1.06596 0.733025 0.747344 -1.60838 -1.33058 -0.928574
216 21.55 1 0.567337 0.817171 0.805247 -0.931933 -1.2247 -0.587809
217 21.65 0.7 0.69059 0.489013 0.683178 -0.0452081 -1.29275 -0.682089
218 21.75 1 0.34872 0.753753 0.990163 -0.567303 -1.19741 -0.797076
219 21.85 0.7 0.374395 0.489578 0.408732 -1.00719 -0.313666 -0.787604
220 21.95 0.65 0.827273 0.336518 0.346578 -1.70332 -0.541472 -0.730222
221 22.05 0.55 0.515258 0.404895 0.764725 0.108843 -0.266734 -0.407653
222 22.15 0.7 0.691087 0.600759 0.449953 0.506779 -1.42112 -0.696608
223 22.25 0.9 0.767718 0.46428 0.776658 -0.587649 -1.69315 -0.781535
224 22.35 0.65 1.12248 0.724241 0.254594 -1.2521 -0.702347 -0.69991
225 22.45 0.6 0.503197 0.589849 0.231674 -1.60621 -0.926361 -0.562763
226 22.55 0.55 0.489164 0.336598 0.440948 -0.285103 -0.377253 -0.678723
227 22.65 0.7 0.930213 0.831916 1.26695 -1.73916 -0.756427 -0.659188
228 22.75 1 0.83464 1.28254 1.09309 -2.35911 -2.00717 -0.776345
229 22.85 0.75 0.694242 0.619242 0.395353 -1.2927 -1.05652 -0.452827
230 22.95 0.75 0.411273 0.712103 0.542316 -1.14398 -0.429246 -0.512082
231 23.05 0.55 0.455103 0.263428 0.682318 -1.87788 -1.45173 -0.444816
232 23.15 0.7 0.776014 0.747985 0.342078 -1.19227 -1.51622 -0.27794
233 23.25 0.9 0.770493 0.785483 0.662596 -1.32766 -0.712845 -0.333134
234 23.35 0.9 0.733446 1.01401 0.461603 -1.14818 -0.728932 -0.559427
235 23.45 0.85 0.646204 0.673251 1.03763 -0.773169 -1.17604 -0.387357
236 23.55 0.45 0.498172 0.366392 0.245873 -0.468146 -1.00176 -0.295441
237 23.65 0.5 0.379417 0.458479 0.229109 -0.850578 -1.66983 -0.449995
238 23.75 0.85 0.679265 1.13328 0.850255 -1.25931 -2.64846 -0.791545
239 23.85 0.55 0.429995 0.241604 0.214314 -0.88308 -1.80725 -0.605806
240 23.95 0.4 0.0480397 0.584646 0.293763 -1.15222 -1.79272 -0.698341
241 24.05 0.7 0.425311 0.400538 0.324604 -1.07426 -1.89023 -0.993137
242 24.15 1 1.05553 0.658962 0.898354 -0.836532 -2.02943 -1.02975
243 24.25 0.75 0.795919 0.756831 0.927569 -0.0497921 -1.45513 -0.618239
244 24.35 1 0.873344 0.901316 0.631086 0.787368 0.879992 -0.676216
245 24.45 0.75 0.641433 0.793386 0.829796 0.427246 0.151014 -0.574314
246 24.55 0.55 0.260894 0.359634 0.616271 -0.547153 -1.21034 -0.443197
247 24.65 0.55 0.437751 0.363033 0.372284 -1.1238 -1.27128 -0.562262
248 24.75 0.7 0.573905 1.09491 0.766746 -0.997103 -1.00051 -0.835996
249 24.85 0.8 1.02536 0.410636 0.576153 -1.28574 -0.885711 -0.809639
250 24.95 0.6 1.23793 0.404598 0.433718 -1.89491 -1.42139 -0.733841
251 25.05 0.6 0.547255 1.19963 0.821163 -1.16135 -2.01873 -0.824907
252 25.15 0.65 0.557534 1.01846 0.561978 -0.798772 -1.8231 -0.96932
253 25.25 0.9 0.740558 0.285178 0.886916 -0.84182 -1.59663 -1.29076
254 25.35 0.5 0.406275 1.01527 0.46765 -1.13276 -1.75472 -1.27846
255 25.45 0.45 0.394726 0.246516 0.395257 -0.60027 -1.08956 -1.2875
256 25.55 0.5 0.185408 0.314953 0.500024 -0.832403 -0.741587 -1.08992
257 25.65 0.5 0.136694 0.396897 0.354357 -0.735246 -0.495294 -0.96356
258 25.75 0.85 0.370026 0.534893 0.730859 -1.48055 -1.15774 -0.82357
259 25.85 0.4 0.132074 0.0743908 0.523502 -1.51365 -0.362922 -0.568889
260 25.95 0.6 0.780635 0.46956 0.405794 -0.171125 -0.714535 -0.528711
261 26.05 0.45 0.153806 0.544824 0.191646 -1.17111 -0.867991 -0.568526
262 26.15 0.35 0.412024 0.186029 0.0812167 -0.077132 0.45429 -0.434945
263 26.25 0.4 0.33041 0.261458 0.368485 -0.234601 -0.536948 -0.338838
264 26.35 0.25 0.395735 0.138238 0.279638 0.421099 -0.584795 -0.257073
265 26.45 0.4 0.246873 0.289347 0.654267 0.963554 -0.471508 -0.135905
266 26.55 0.4 0.411282 0.927756 0.355575 -0.177366 -0.46104 -0.230891
267 26.65 0.15 0.26014 0.0686825 0.0637539 -0.549007 -0.639152 -0.360335
268 26.75 0.2 0.115713 0.239396 0.307175 -0.484176 -0.465735 -0.322263
269 26.85 0.2 0.228678 0.114385 0.0966249 -0.309392 -0.29329 -0.305572
270 26.95 0.15 0.212706 0.0904717 0.055054 -0.255246 -0.101132 -0.17752
271 27.05 0.1 0.0108456 0.00973429 0.139584 -0.281163 0.312256 -0.1342
272 27.15 0.2 0.0560214 0.133072 0.14352 -0.261453 0.138419 -0.147368
273 27.25 0.15 0.341025 0.330214 0.13886 -0.172499 -0.261473 -0.147375
274 27.35 0.1 0.128668 0.00478192 0.054903 -0.246682 -0.203683 -0.17935
275 27.45 0.1 0.0139856 0.0494384 0.0323211 -0.182352 -0.0764884 -0.155779
276 27.55 0.1 0.093735 0.00559896 0.0639071 -0.0842992 -0.0188254 -0.0964987
277 27.65 0 0 0 0 -0.0656761 -0.000962315 -0.0818197
278 27.75 0.05 0.097672 0.0258382 3.42124e-05 -0.0627775 -0.0143716 -0.0793501
279 27.85 0.05 0.0353831 0.016443 0.00445223 -0.0383714 -0.0187532 -0.0470273
280 27.95 0.05 0.016155 0.000541289 0.0010091 -0.0302246 -0.0161175 -0.037091
281 28.05 0.15 0.424833 0.0648821 0.035061 -0.00710774 -0.0114615 -0.0194751
282 28.15 0.05 0.0781423 3.43646e-07 5.29297e-05 -0.00348732 -0.00620941 -0.011674
283 28.25 0 0 0 0 -0.000925151 -0.00130368 -0.00237285
284 28.35 0 0 0 0 -0.000938742 -0.00131727 -0.00240464
285 28.45 0.05 0.0575666 0.00180736 0.0127483 -0.000924478 -0.00121347 -0.00220613
286 28.55 0 0 0 0 -0.000449114 -0.000448258 -0.00139845
287 28.65 0 0 0 0 -0.000483959 -0.000483103 -0.00145345
288 28.75 0 0 0 0 -0.000458866 -0.00045801 -0.00140925
289 28.85 0 0 0 0 -0.000478953 -0.000478097 -0.00144649
290 28.95 0 0 0 0 -0.000463794 -0.000462938 -0.0014151
291 29.05 0 0 0 0 -0.000476007 -0.000475151 -0.00144127
292 29.15 0 0 0 0 -0.000467707 -0.000466851 -0.0014199
293 29.25 0 0 0 0 -0.000473472 -0.000472616 -0.00143594
294 29.35 0 0 0 0 -0.000476628 -0.000475772 -0.00142705
295 29.45 0.05 0.0106863 0.0540284 0.00254813 -0.00045769 -0.000456834 -0.00125048
296 29.55 0.05 0.0116019 0.0583883 0.00206312 -0.000405586 -0.000403055 -0.00109712
297 29.65 0 0 0 0 -0.000395061 -0.000373386 -0.00086222
298 29.75 0 0 0 0 -0.000370763 -0.000349088 -0.000837319
299 29.85 0 0 0 0 -0.000377987 -0.000356312 -0.000852398
300 29.95 0 0 0 0 -0.000372279 -0.000350604 -0.000840428
301 30.05 0 0 0 0 -0.000375942 -0.000354267 -0.000849717
302 30.15 0 0 0 0 -0.000372016 -0.000350341 -0.000843485
303 30.25 0.05 0.0893764 0.0274604 0.00682641 -0.000422362 -0.000400289 -0.000838515
304 30.35 0 0 0 0 -0.000350669 -0.000316406 -0.000662387
305 30.45 0 0 0 0 -0.000329333 -0.00029507 -0.000669014
306 30.55 0.05 0.0956343 0.0306647 0.00640116 -0.000415704 -0.000390371 -0.00068153
307 30.65 0 0 0 0 -0.000485093 -0.000509185 -0.000757824
