# Time-averaged data for fix fF
# TimeStep Number-of-rows
# Row c_pFull[1] c_pFull[2] c_pFull[3] c_pFull[4] c_pFull[5] c_pFull[6] c_pFull[7] c_pFull[8]
0 360
269 26.85 0.188 0.156522 0.166547 0.161068 -0.155299 -0.21159 -0.146339
270 26.95 0.157333 0.122603 0.108929 0.115005 -0.170363 -0.145772 -0.126836
271 27.05 0.137333 0.146465 0.11581 0.11347 -0.154975 -0.156976 -0.106218
272 27.15 0.144 0.106029 0.115485 0.124651 -0.0804078 -0.125144 -0.100485
273 27.25 0.109333 0.0853032 0.100879 0.0899403 -0.0849284 -0.0699853 -0.082981
274 27.35 0.0853333 0.0569309 0.092566 0.0838227 -0.0703432 -0.0784595 -0.0706455
275 27.45 0.0786667 0.066828 0.0833507 0.063336 -0.061943 -0.0477075 -0.0614886
276 27.55 0.064 0.0577142 0.0671559 0.0504591 -0.0171785 -0.0231402 -0.0490852
277 27.65 0.0493333 0.0286199 0.0281386 0.045978 -0.000202177 -0.0175664 -0.0458743
278 27.75 0.0466667 0.0506631 0.0332677 0.0492547 -0.0187698 -0.0192692 -0.0402647
279 27.85 0.044 0.0375396 0.0350623 0.0219015 -0.0198704 -0.0187795 -0.0330554
280 27.95 0.0333333 0.0170106 0.0311136 0.0126927 -0.0175714 -0.0124993 -0.0280164
281 28.05 0.024 0.0210648 0.0244268 0.0212006 -0.0122365 -0.00974216 -0.0224886
282 28.15 0.0253333 0.0355383 0.0140777 0.018892 -0.00792676 -0.0129069 -0.0191794
283 28.25 0.0293333 0.04158 0.0207278 0.0218774 -0.0111653 -0.0123738 -0.0180879
284 28.35 0.0173333 0.0179938 0.0146704 0.00689852 -0.00571535 -0.00905925 -0.0153687
285 28.45 0.0253333 0.0161736 0.0100221 0.0296634 -0.00791807 -0.00934991 -0.0126195
286 28.55 0.02 0.0144721 0.0131188 0.00640232 -0.00576144 -0.00762558 -0.0110273
287 28.65 0.0253333 0.0165044 0.015603 0.0267672 0.0062544 -0.00757081 -0.00910312
288 28.75 0.0213333 0.0165275 0.0171409 0.00618337 0.010416 -0.001604 -0.00626616
289 28.85 0.016 0.0261293 0.0120778 0.0136248 -7.73213e-05 -0.00139303 -0.00527004
290 28.95 0.0133333 0.00501931 0.00840971 0.0105893 -0.00395851 -0.00211202 -0.00474582
291 29.05 0.0186667 0.0161902 0.0132755 0.0105333 -0.000477987 -0.000647461 -0.00123793
292 29.15 0.0146667 0.00901283 0.0111169 0.0119489 0.00217071 -0.00131204 -0.000808456
293 29.25 0.016 0.00516551 0.0107871 0.0112757 0.000968996 -0.00225049 -0.00119288
294 29.35 0.0186667 0.0161989 0.0145481 0.019004 0.000959311 -0.00194929 -0.0013894
295 29.45 0.0146667 0.0114985 0.0199774 0.0087193 0.00160128 -0.0011432 -0.00131253
296 29.55 0.0146667 0.0093934 0.0212928 0.0137912 0.00130429 -0.00242877 -0.000924836
297 29.65 0.0146667 0.026703 0.0129406 0.00872571 -0.00286362 -0.00668542 -0.00333491
298 29.75 0.0133333 0.0159526 0.00580406 0.0135096 -0.00240058 -0.00491737 -0.0034256
299 29.85 0.00933333 0.00345505 0.011088 0.00924232 -0.00249742 -0.00365165 -0.00397464
300 29.95 0.012 0.0100575 0.0158014 0.0230778 -0.00342683 -0.00654167 -0.00424439
301 30.05 0.0213333 0.00939881 0.0113493 0.0182605 -0.00317072 -0.00522141 -0.00424626
302 30.15 0.012 0.00720391 0.00717066 0.00658566 -0.00311716 -0.00289148 -0.0042362
303 30.25 0.0106667 0.0132583 0.0132369 0.00853709 -0.00415231 -0.00313949 -0.00435758
304 30.35 0.0146667 0.00967234 0.00928675 0.012892 -0.00386144 -0.00291186 -0.00451756
305 30.45 0.0133333 0.00805527 0.0118613 0.0145106 -0.00442698 -0.00259055 -0.00456776
306 30.55 0.0146667 0.0205815 0.0191082 0.0117684 -0.00393084 -0.00268379 -0.00446945
307 30.65 0.0146667 0.00851843 0.00781295 0.0143004 -0.00366698 -0.00246751 -0.00461359
308 30.75 0.0133333 0.00986751 0.00875654 0.00796097 -0.00395788 -0.00222339 -0.00443204
309 30.85 0.0146667 0.00375959 0.0151482 0.00504107 -0.00251958 -0.00236348 -0.00384764
310 30.95 0.02 0.0142293 0.0134168 0.0163239 0.00155749 -0.00262918 -0.00215379
311 31.05 0.0146667 0.0214045 0.0175149 0.0177202 0.000499419 -0.00236356 -0.00217135
312 31.15 0.016 0.0274908 0.0134435 0.016281 0.000475141 -0.00205554 -0.00182984
313 31.25 0.00933333 0.00475913 0.00236063 0.0113389 0.00130262 -0.00333674 -0.00114926
314 31.35 0.0133333 0.0119633 0.0186707 0.0116807 0.00165858 -0.00445526 -0.000707921
315 31.45 0.012 0.010967 0.0092272 0.0111609 -0.000646641 -0.000734702 -0.0016954
316 31.55 0.0106667 0.018518 0.0112672 0.012364 -0.00253154 -0.00153895 -0.00218043
317 31.65 0.0173333 0.0211214 0.0080117 0.0173921 -0.00333515 -0.000214792 -0.00131557
318 31.75 0.016 0.0123146 0.0140119 0.00971743 -0.00330193 -0.000993725 -0.000452573
319 31.85 0.0173333 0.0165747 0.013676 0.0255216 -0.0022468 -0.00283118 -0.000668669
320 31.95 0.008 0.00264739 0.0032929 0.00618561 -0.00219729 -0.0028743 -0.000609137
321 32.05 0.0226667 0.0198178 0.00932679 0.0164871 -0.00267432 -0.000769683 -0.000737555
322 32.15 0.016 0.0103582 0.015931 0.0215891 -0.00297593 -0.00294682 -0.000824413
323 32.25 0.0106667 0.0085401 0.0125896 0.00704572 -0.0018943 -0.00197213 -0.000752745
324 32.35 0.016 0.0087212 0.0228565 0.0182482 -0.00403297 -0.00565167 -0.000924451
325 32.45 0.00933333 0.00169659 0.0120196 0.0075271 -0.00257978 -0.0019987 -0.00132027
326 32.55 0.0173333 0.0160874 0.0267921 0.0108887 -0.00334984 -0.00192189 -0.000475605
327 32.65 0.02 0.0106161 0.0183562 0.027719 -0.00460056 -0.00200401 0.00110474
328 32.75 0.00933333 0.00666449 0.00816915 0.00497357 -0.00222717 -0.00136282 0.00266223
329 32.85 0.012 0.0200986 0.00417336 0.0125682 -0.00531667 -0.00296968 0.00301474
330 32.95 0.0186667 0.0173093 0.00907037 0.00965889 -0.00306914 -0.00350443 0.0027874
331 33.05 0.0146667 0.00611134 0.0154174 0.0233163 -0.00170066 -0.00206075 0.00325407
332 33.15 0.0186667 0.0140536 0.0252673 0.0173548 -0.000901607 -0.00139249 0.00326654
333 33.25 0.00666667 0.00267394 0.00615406 0.00264595 -0.000142395 -0.000620951 0.0035133
334 33.35 0.0173333 0.0165957 0.0160049 0.011304 0.00196685 0.0034927 0.00421858
335 33.45 0.02 0.0248437 0.00701959 0.0184112 0.000186915 0.00170852 0.00324181
336 33.55 0.0146667 0.0147783 0.0235515 0.00868084 -0.00155274 -0.000356993 -0.000614455
337 33.65 0.00933333 0.0147547 0.00328114 0.0053022 -0.0020356 -0.00121431 -0.00132825
338 33.75 0.016 0.017333 0.0105722 0.00825317 -0.00312331 -0.00228675 -0.00166798
339 33.85 0.0106667 0.0116923 0.00349134 0.00958454 -0.00250171 0.00285365 -0.00121353
340 33.95 0.0133333 0.00402712 0.00963824 0.0144239 -0.00605114 0.00682735 -0.0007126
341 34.05 0.0173333 0.0166514 0.0107936 0.0289839 -0.00335407 0.00789283 -0.000842316
342 34.15 0.0173333 0.0167432 0.0217654 0.0172846 -0.00350221 0.00814795 -0.000442836
343 34.25 0.0106667 0.00737146 0.00452455 0.0116332 -0.00188305 -0.0006249 -0.0016653
344 34.35 0.0146667 0.016327 0.0105195 0.00646814 0.00112805 -0.000960707 -0.000252216
345 34.45 0.0146667 0.0157758 0.0100714 0.00855146 0.00220962 -0.000537347 0.000588815
346 34.55 0.00533333 0.0080817 0.00178392 0.00269393 0.00225609 -0.00011189 0.000832777
347 34.65 0.016 0.0186301 0.0152478 0.0128218 0.00134115 -0.00012479 0.00137404
348 34.75 0.0146667 0.00702718 0.00781839 0.00968294 0.00132223 -0.00193883 0.00195072
349 34.85 0.0133333 0.00790166 0.0119655 0.0100222 -0.00170623 -0.00351544 0.000358641
350 34.95 0.016 0.0310631 0.0070768 0.0115291 -0.00112653 -0.00121701 -1.27965e-05
351 35.05 0.00666667 0.00215486 0.00418604 0.00505039 -0.000591845 -0.000793516 9.98903e-05
352 35.15 0.008 0.0148114 0.00379343 0.00577803 -0.000770339 0.000234151 -0.000637109
353 35.25 0.012 0.00706708 0.00432343 0.0126499 -0.00116886 0.000307914 -0.000716021
354 35.35 0.0133333 0.00938176 0.0118527 0.014498 -0.00157603 -0.000626319 -0.000826274
355 35.45 0.012 0.0112321 0.0062852 0.0138739 -0.00201117 -0.00082136 -0.00103255
356 35.55 0.016 0.0095392 0.015495 0.0143069 -0.0016135 -0.00110678 -0.000909047
357 35.65 0.008 0.00388959 0.00633433 0.0103283 -0.0019803 -0.00173364 -0.00116929
358 35.75 0.0106667 0.00947927 0.00440274 0.00674688 -0.00211327 -0.00236259 -0.0016979
359 35.85 0.00933333 0.0132741 0.0133219 0.00561631 -0.0017648 -0.00228703 -0.0016992
360 35.95 0.0173333 0.0239352 0.0137279 0.0129075 -0.00166322 -0.00175818 -0.00154429
150000 360
1 0.05 0.0144737 0.0124254 0.0176605 0.00900088 -0.00277337 -0.000658768 -0.00159033
2 0.15 0.0105263 0.0046581 0.012918 0.00239602 -0.00311794 -0.0013077 -0.00186079
3 0.25 0.0157895 0.0140063 0.0158234 0.0141405 -0.00280404 -0.00149211 -0.00220994
4 0.35 0.0118421 0.0125277 0.00878033 0.0214233 -0.00232468 -0.00180086 -0.00235787
5 0.45 0.00789474 0.00953163 0.0064022 0.00677933 -0.00215252 -0.00146681 -0.00232873
6 0.55 0.0144737 0.0119921 0.00747601 0.00782247 -0.00201891 -0.00144108 -0.00216761
7 0.65 0.00921053 0.00277921 0.021351 0.009625 -0.00208756 -0.00127083 -0.00186665
8 0.75 0.0131579 0.0104684 0.0218794 0.00866175 -0.00244157 -0.00238013 -0.00191728
9 0.85 0.0105263 0.0215766 0.00739248 0.007803 -0.00266718 -0.00225572 -0.00148838
10 0.95 0.0105263 0.00984549 0.0137427 0.0124053 -0.00253044 -0.003793 -0.00151863
11 1.05 0.0171053 0.0261593 0.00700042 0.0155449 -0.00223809 -0.00171988 -0.00155459
12 1.15 0.0105263 0.00363888 0.0169798 0.00519752 -0.00287185 -0.00327564 -0.00145056
13 1.25 0.0171053 0.0105555 0.00844786 0.0117413 -0.00402113 -0.00467386 -0.00151101
14 1.35 0.0131579 0.0107051 0.00368398 0.00881077 -0.00319636 -0.00329807 -0.00143894
15 1.45 0.0157895 0.0230981 0.0205685 0.017037 -0.00222201 -0.00196482 -0.00123552
16 1.55 0.0157895 0.00972527 0.0164372 0.0118817 -0.00209404 -0.00228933 -0.00122936
17 1.65 0.0171053 0.0144721 0.0216635 0.00941576 -0.00336387 -0.00121776 -0.00162206
18 1.75 0.0118421 0.0155223 0.0056579 0.00955422 -0.0031394 -0.00166757 -0.000391962
19 1.85 0.0171053 0.00601261 0.00366343 0.0133367 -0.0064589 -0.00390974 -0.000490614
20 1.95 0.0118421 0.0145207 0.0067731 0.00456553 -0.00239185 -0.00209688 -0.000394245
21 2.05 0.0184211 0.0199654 0.0124611 0.0124581 -0.00196827 -0.00113624 -0.000526655
22 2.15 0.0144737 0.015538 0.00189567 0.010864 -0.0018116 -0.000427796 0.000132977
23 2.25 0.0236842 0.00995515 0.0271386 0.0202292 -0.00130553 -8.9657e-05 0.000771479
24 2.35 0.0105263 0.00213229 0.00678635 0.00613545 -0.00168682 -0.000247778 0.000419403
25 2.45 0.0197368 0.014439 0.0133878 0.00620175 -0.00307517 -0.0015707 0.000164647
26 2.55 0.0144737 0.00516857 0.00413123 0.00568708 -0.00307171 -0.000570217 0.000235897
27 2.65 0.0118421 0.00732474 0.0244584 0.0127733 -0.00290859 0.00323167 -0.00119835
28 2.75 0.0105263 0.00405214 0.00966466 0.0113217 -0.00273539 0.0030025 -0.00117546
29 2.85 0.0118421 0.00947814 0.0102983 0.0152694 -0.00140917 -0.000576847 -0.00157766
30 2.95 0.00921053 0.00322704 0.010102 0.00885674 -0.00144467 -0.00112233 -0.00267055
31 3.05 0.0118421 0.0196624 0.0105841 0.0141602 -0.00182931 -0.00146727 -0.00312755
32 3.15 0.0184211 0.00962552 0.0098379 0.0144781 0.01243 0.000589501 -0.00326151
33 3.25 0.0210526 0.0279427 0.0172474 0.0085752 -0.00039539 -0.0037514 -0.00325962
34 3.35 0.0131579 0.00431813 0.00667925 0.00894486 -0.00104849 -0.00295132 -0.00239176
35 3.45 0.0105263 0.0128074 0.00669266 0.00886549 -0.00322736 -0.0026966 -0.00134898
36 3.55 0.0184211 0.0158491 0.0123434 0.0117343 -0.00193858 -0.00276101 -0.00133634
37 3.65 0.0144737 0.00616214 0.0115969 0.0105621 -0.00265485 -0.00269219 -0.00124569
38 3.75 0.0197368 0.0164933 0.00755023 0.00605474 -0.00358174 -0.00346654 -0.00123424
39 3.85 0.0184211 0.0113089 0.0157089 0.016056 -0.003719 -0.00549223 -0.00102405
40 3.95 0.0184211 0.015739 0.0116055 0.0189447 -0.0039134 -0.00482981 -0.000767103
41 4.05 0.0144737 0.0136041 0.0157943 0.0176937 -0.003239 -0.00372773 -0.000474277
42 4.15 0.0131579 0.003282 0.0116899 0.00527446 0.00174669 -0.00244335 0.000108234
43 4.25 0.0210526 0.0224194 0.0171847 0.0274413 0.00392619 0.0017249 0.000444246
44 4.35 0.0157895 0.0136693 0.0126796 0.0175969 -0.00126677 -0.0017636 -0.00110265
45 4.45 0.0118421 0.00527777 0.00710231 0.00442022 -0.00188081 -0.00264791 -0.00177017
46 4.55 0.0157895 0.00587898 0.00796352 0.0102464 -0.00182217 -0.00265076 -0.00189999
47 4.65 0.0131579 0.0158491 0.0079864 0.0055932 -0.00122176 -0.00139425 -0.00207013
48 4.75 0.0131579 0.00756442 0.0119292 0.0198984 -0.000844771 -0.00111492 -0.00146234
49 4.85 0.0171053 0.0096211 0.0130636 0.00857571 0.00101215 -0.000341353 0.00269754
50 4.95 0.0171053 0.0106455 0.0114847 0.0125612 0.00104398 -0.000178185 0.00380791
51 5.05 0.0118421 0.00684325 0.0040659 0.00590373 5.4959e-06 -0.0020256 0.00361112
52 5.15 0.0157895 0.00964463 0.00708283 0.0213194 -0.00196687 -0.000932057 0.00346211
53 5.25 0.0157895 0.0105247 0.0173509 0.00748341 -0.000442396 -0.00169373 0.00353737
54 5.35 0.0184211 0.011957 0.0144016 0.0233517 -0.00215191 -0.000290528 0.00367833
55 5.45 0.0131579 0.0148035 0.012829 0.00375808 -0.000668872 -0.00151585 0.00307402
56 5.55 0.0210526 0.0271829 0.0157577 0.0149743 0.000761146 0.00505 0.00254532
57 5.65 0.0157895 0.0199603 0.00970876 0.00911028 -0.00503961 -0.00389329 -0.00293773
58 5.75 0.0118421 0.0137514 0.0147411 0.00494658 -0.00144546 -0.00251317 -0.00147243
59 5.85 0.0236842 0.0266129 0.00875995 0.0199475 -0.000201873 -0.00303433 -0.00167215
60 5.95 0.0171053 0.00899832 0.012532 0.0123753 -0.0043836 -0.00432193 -0.0022073
61 6.05 0.00526316 0.00282166 0.0077612 0.00832375 -0.00170756 -0.00400095 -0.00268687
62 6.15 0.0171053 0.00839138 0.0159427 0.00558793 -0.00163356 -0.00457911 -0.00319644
63 6.25 0.0131579 0.00461511 0.00469808 0.00467582 -0.00149093 -0.00421834 -0.00364806
64 6.35 0.0157895 0.00919535 0.016936 0.00760132 -0.00514625 -0.00361851 -0.00297525
65 6.45 0.0171053 0.0134281 0.0109368 0.0137091 -0.00566388 -0.00373198 -0.00286922
66 6.55 0.0184211 0.0131846 0.00829039 0.00955768 -0.00607794 -0.00398987 -0.00453072
67 6.65 0.0276316 0.0202716 0.0245722 0.0315049 -0.00499708 -0.00648588 -0.00459288
68 6.75 0.0197368 0.011731 0.013093 0.0306206 -0.00438316 -0.00512682 -0.00431326
69 6.85 0.0118421 0.0123146 0.0112298 0.00870306 -0.00367564 -0.00477273 -0.00408374
70 6.95 0.0157895 0.0141797 0.0123628 0.0304286 -0.00344488 -0.00435077 -0.00328607
71 7.05 0.0223684 0.0225154 0.0155827 0.0109119 -0.00198357 -0.00342867 -0.00181381
72 7.15 0.0315789 0.0176081 0.0281824 0.0331505 -0.00562661 -0.00583805 -0.00255243
73 7.25 0.0171053 0.00732759 0.0124039 0.00433408 -0.00222101 -0.00853048 -0.00654178
74 7.35 0.0171053 0.0188078 0.0131454 0.0195643 -0.00072258 -0.00723806 -0.00821504
75 7.45 0.0276316 0.0323025 0.0212877 0.0284026 -0.00461046 -0.00975907 -0.00982592
76 7.55 0.0223684 0.00932477 0.0189432 0.0121868 -0.00633174 -0.0106432 -0.0126312
77 7.65 0.0210526 0.0121438 0.0134906 0.0108758 -0.010564 -0.0107008 -0.0103154
78 7.75 0.0407895 0.0548468 0.0280287 0.0297666 -0.00853323 -0.0132594 -0.0121093
79 7.85 0.0328947 0.0244165 0.0174347 0.0400157 -0.0101015 -0.0148912 -0.0166358
80 7.95 0.0223684 0.0315623 0.0172024 0.028345 -0.0118475 -0.0153762 -0.0207945
81 8.05 0.0486842 0.051598 0.041447 0.034385 -0.0112335 0.0034656 -0.0278847
82 8.15 0.0407895 0.0422589 0.0288627 0.0485778 -0.0220288 -0.0207453 -0.0358722
83 8.25 0.0447368 0.0493317 0.040165 0.0441438 -0.0263161 -0.0208503 -0.0423427
84 8.35 0.0565789 0.0510136 0.0550247 0.0604454 -0.0402403 -0.0330218 -0.0532397
85 8.45 0.0723684 0.0531581 0.0518297 0.0522697 -0.0262902 -0.0416957 -0.0596628
86 8.55 0.0868421 0.0723053 0.061707 0.0821975 -0.0565508 -0.0629463 -0.0778984
87 8.65 0.103947 0.113806 0.118009 0.0897097 -0.0703265 -0.102637 -0.0932244
88 8.75 0.148684 0.109543 0.120986 0.107957 -0.1154 -0.100085 -0.103887
89 8.85 0.109211 0.101891 0.114017 0.10934 -0.15245 -0.140562 -0.12906
90 8.95 0.159211 0.13205 0.169078 0.128572 -0.162924 -0.171444 -0.147833
91 9.05 0.175 0.155669 0.143903 0.127861 -0.220417 -0.211214 -0.173314
92 9.15 0.238158 0.201305 0.172856 0.199671 -0.281636 -0.210213 -0.194858
93 9.25 0.236842 0.20225 0.206903 0.175583 -0.31083 -0.319542 -0.224175
94 9.35 0.273684 0.233603 0.219541 0.20144 -0.308599 -0.363264 -0.261638
95 9.45 0.306579 0.244409 0.233321 0.225501 -0.428261 -0.36211 -0.297158
96 9.55 0.348684 0.289082 0.279724 0.283682 -0.511203 -0.352539 -0.336896
97 9.65 0.390789 0.320138 0.308458 0.349976 -0.644758 -0.619457 -0.373745
98 9.75 0.375 0.315897 0.327101 0.315157 -0.579452 -0.584346 -0.372071
99 9.85 0.386842 0.32032 0.286885 0.343526 -0.596186 -0.625459 -0.384251
100 9.95 0.457895 0.461608 0.371234 0.405418 -0.67506 -0.707639 -0.36926
101 10.05 0.531579 0.465794 0.408767 0.435378 -0.663957 -0.653399 -0.367243
102 10.15 0.553947 0.504335 0.451229 0.46005 -0.765725 -0.761519 -0.391367
103 10.25 0.573684 0.521647 0.512508 0.473113 -0.746553 -0.904163 -0.407558
104 10.35 0.548684 0.461513 0.448566 0.448946 -0.604694 -0.771658 -0.418932
105 10.45 0.647368 0.563478 0.581954 0.503622 -0.824591 -0.64917 -0.485246
106 10.55 0.631579 0.558772 0.557672 0.538371 -0.826155 -0.893027 -0.527327
107 10.65 0.585526 0.50438 0.512468 0.538944 -0.983701 -0.878781 -0.542162
108 10.75 0.673684 0.564808 0.643153 0.610007 -0.876231 -0.883222 -0.571761
109 10.85 0.672368 0.556628 0.578626 0.521878 -0.671347 -0.771778 -0.575908
110 10.95 0.676316 0.577904 0.579179 0.564704 -0.874166 -0.864558 -0.608575
111 11.05 0.682895 0.589876 0.613712 0.559088 -1.18408 -0.768372 -0.6166
112 11.15 0.676316 0.536332 0.57394 0.538019 -0.852551 -0.78412 -0.659085
113 11.25 0.692105 0.584996 0.576285 0.603758 -0.769747 -0.939308 -0.679053
114 11.35 0.715789 0.605905 0.602296 0.618755 -0.807355 -0.977009 -0.669291
115 11.45 0.725 0.584276 0.594256 0.640089 -0.906595 -0.745022 -0.687716
116 11.55 0.75 0.632355 0.566209 0.608659 -0.895097 -0.955576 -0.694578
117 11.65 0.673684 0.535531 0.541268 0.58178 -0.806172 -0.776055 -0.666033
118 11.75 0.742105 0.713826 0.662679 0.662266 -0.904734 -0.984468 -0.670746
119 11.85 0.760526 0.624661 0.744901 0.63583 -1.04023 -0.791821 -0.666738
120 11.95 0.718421 0.53181 0.638807 0.590985 -1.00546 -0.922715 -0.672742
121 12.05 0.721053 0.585283 0.607776 0.664179 -0.746799 -0.758231 -0.638825
122 12.15 0.692105 0.575315 0.605305 0.560023 -0.556375 -0.680768 -0.589968
123 12.25 0.785526 0.662165 0.696713 0.76419 -0.608652 -0.777811 -0.638837
124 12.35 0.756579 0.621743 0.611145 0.631944 -1.12586 -0.855833 -0.661137
125 12.45 0.768421 0.602125 0.644345 0.622424 -1.13148 -1.0613 -0.649716
126 12.55 0.767105 0.596531 0.653503 0.602056 -0.834442 -0.815676 -0.610336
127 12.65 0.723684 0.685057 0.638778 0.619109 -0.603032 -0.833934 -0.629756
128 12.75 0.743421 0.60509 0.567421 0.568315 -1.13504 -0.930789 -0.668118
129 12.85 0.75 0.681281 0.638042 0.678086 -0.727934 -0.615282 -0.637794
130 12.95 0.765789 0.640497 0.64255 0.61811 -0.868675 -0.740416 -0.679104
131 13.05 0.717105 0.652605 0.612027 0.57281 -0.978906 -0.689264 -0.700198
132 13.15 0.75 0.626782 0.652273 0.663749 -0.842287 -0.78509 -0.759967
133 13.25 0.765789 0.612312 0.604368 0.694877 -1.08325 -0.530551 -0.745427
134 13.35 0.793421 0.756267 0.700088 0.64714 -0.991338 -0.825755 -0.760291
135 13.45 0.752632 0.663631 0.581948 0.694826 -0.919518 -0.914716 -0.790335
136 13.55 0.731579 0.563394 0.619792 0.584965 -0.782759 -1.02853 -0.82156
137 13.65 0.760526 0.573124 0.607776 0.699941 -0.98337 -1.03401 -0.856256
138 13.75 0.723684 0.623978 0.615924 0.607822 -1.02053 -0.876885 -0.868
139 13.85 0.794737 0.66559 0.712116 0.648637 -0.914386 -1.03727 -0.915169
140 13.95 0.735526 0.563378 0.642949 0.648741 -0.907219 -0.960445 -0.898803
141 14.05 0.768421 0.63558 0.650124 0.627436 -0.96719 -1.01169 -0.904286
142 14.15 0.715789 0.571666 0.6021 0.638215 -0.911864 -1.03783 -0.882627
143 14.25 0.748684 0.637747 0.57659 0.665988 -0.770679 -1.01787 -0.878993
144 14.35 0.744737 0.59967 0.638501 0.688288 -0.631379 -1.01492 -0.884062
145 14.45 0.753947 0.653716 0.677356 0.613058 -0.830456 -1.10957 -0.863258
146 14.55 0.707895 0.512602 0.603041 0.617482 -0.967978 -1.08561 -0.898442
147 14.65 0.830263 0.743605 0.670198 0.709421 -1.21632 -1.09041 -0.974069
148 14.75 0.717105 0.636306 0.598666 0.586563 -1.22809 -1.21033 -0.950975
149 14.85 0.719737 0.545359 0.638966 0.649662 -1.10116 -0.983195 -0.908422
150 14.95 0.797368 0.610977 0.724836 0.622634 -0.970846 -0.771576 -0.901381
151 15.05 0.744737 0.592062 0.676755 0.555202 -0.871544 -0.933866 -0.901943
152 15.15 0.753947 0.661483 0.691804 0.613982 -0.954069 -0.754069 -0.792067
153 15.25 0.794737 0.63452 0.681445 0.590239 -0.8574 -0.891061 -0.740951
154 15.35 0.705263 0.599524 0.705189 0.646245 -0.736389 -0.931583 -0.721724
155 15.45 0.725 0.596994 0.645128 0.669635 -0.839406 -0.992173 -0.730751
156 15.55 0.764474 0.695108 0.66687 0.676745 -0.546734 -0.771936 -0.715281
157 15.65 0.732895 0.68193 0.625585 0.646001 -0.567085 -0.538412 -0.692816
158 15.75 0.796053 0.673514 0.648147 0.597811 -0.644872 -0.897641 -0.663505
159 15.85 0.769737 0.592302 0.682676 0.677603 -0.760979 -1.19899 -0.694066
160 15.95 0.722368 0.594105 0.65543 0.607404 -0.74638 -1.12018 -0.74466
161 16.05 0.768421 0.622591 0.687853 0.628567 -1.03726 -0.851981 -0.737273
162 16.15 0.751316 0.635092 0.660542 0.626598 -0.779011 -0.671174 -0.709373
163 16.25 0.751316 0.614051 0.663161 0.630681 -0.856799 -0.724777 -0.713418
164 16.35 0.746053 0.571464 0.640121 0.63565 -0.720125 -0.778749 -0.704822
165 16.45 0.714474 0.561841 0.604071 0.587284 -1.01223 -0.942541 -0.699282
166 16.55 0.827632 0.69095 0.742995 0.721674 -0.907589 -0.868445 -0.733299
167 16.65 0.757895 0.668738 0.646521 0.647026 -0.813736 -0.826777 -0.754186
168 16.75 0.739474 0.636869 0.647087 0.633217 -0.934421 -0.763962 -0.829897
169 16.85 0.757895 0.670573 0.591006 0.646345 -0.830746 -0.595703 -0.840047
170 16.95 0.723684 0.567644 0.5322 0.60891 -0.812543 -0.929809 -0.861765
171 17.05 0.756579 0.667999 0.671585 0.620928 -0.81984 -0.826505 -0.858906
172 17.15 0.769737 0.652116 0.599933 0.70031 -0.839337 -0.646232 -0.812118
173 17.25 0.723684 0.636084 0.621711 0.604032 -0.793428 -0.925289 -0.763839
174 17.35 0.826316 0.68017 0.657554 0.624188 -0.585012 -0.855552 -0.788946
175 17.45 0.776316 0.671141 0.627339 0.584548 -0.864619 -0.941512 -0.793631
